order_id,order_ts,region,category,customer_id,units,unit_price,discount,shipping_cost
74,2026-02-13 06:01:54,Norte,Tecnologia,34255,6,440.02,0.1,7.68
75,2026-02-17 16:09:11,Sur,Tecnologia,29868,2,18.55,0.1,2.89
76,2026-02-04 02:35:24,Centro,Hogar,27924,1,320.43,0.1,2.08
77,2026-01-01 13:27:45,Occidente,Tecnologia,391,5,42.08,0.05,16.72
78,2026-01-12 19:11:41,Centro,Moda,10485,2,254.96,0.1,11.86
79,2026-01-27 18:58:57,Centro,Hogar,6445,1,297.62,0.1,17.0
80,2026-02-03 06:27:25,Norte,Hogar,26049,7,49.37,0.0,10.55
81,2026-02-02 23:06:02,Sur,Tecnologia,34002,4,34.09,0.0,12.44
82,2026-02-14 05:41:20,Occidente,Deportes,7706,4,73.94,0.15,11.21
83,2026-01-01 04:05:25,Centro,Moda,6086,1,428.42,0.0,17.6
84,2026-01-13 23:06:31,Norte,Deportes,17039,7,235.93,0.1,10.93
85,2026-01-18 13:37:28,Centro,Tecnologia,13178,7,187.26,0.1,3.7
86,2026-01-01 12:23:11,Centro,Tecnologia,27966,6,381.82,0.0,13.77
87,2026-01-04 04:10:46,Centro,Hogar,5071,7,150.81,0.05,8.06
88,2026-02-12 01:59:26,Centro,Moda,2004,1,334.14,0.1,15.09
89,2026-02-03 11:49:08,Centro,Moda,6171,4,195.87,0.0,3.45
90,2026-02-09 19:33:47,Sur,Moda,26956,4,44.03,0.1,15.28
91,2026-02-25 11:49:49,Norte,Tecnologia,852,7,141.08,0.0,11.44
92,2026-02-20 16:51:02,Centro,Moda,34560,1,238.87,0.0,6.8
93,2026-02-12 17:34:17,Centro,Hogar,35175,5,301.83,0.15,6.9
94,2026-01-29 16:17:40,Occidente,Tecnologia,11480,5,385.08,0.15,7.5
95,2026-02-20 12:37:52,Occidente,Tecnologia,4609,2,58.69,0.0,17.91
96,2026-01-23 02:14:41,Sur,Moda,11140,6,347.51,0.15,2.58
97,2026-02-02 02:45:03,Norte,Hogar,14258,2,40.55,0.0,13.7
98,2026-01-10 19:12:47,Norte,Hogar,37309,1,258.64,0.15,4.9
99,2026-01-23 09:35:07,Centro,Moda,22195,7,190.53,0.05,2.22
100,2026-02-16 20:28:17,Sur,Deportes,24525,2,33.58,0.0,17.43
101,2026-02-05 15:51:55,Sur,Moda,33991,4,418.23,0.1,13.63
102,2026-02-28 10:32:29,Occidente,Deportes,13958,2,250.12,0.0,13.17
103,2026-02-13 08:11:57,Centro,Deportes,7316,4,168.82,0.15,8.76
104,2026-01-09 05:21:40,Occidente,Deportes,24209,7,404.33,0.15,10.27
105,2026-02-28 07:35:09,Centro,Deportes,12747,7,189.74,0.15,4.07
106,2026-01-21 00:56:24,Sur,Hogar,39661,3,274.61,0.15,8.4
107,2026-02-22 15:24:47,Sur,Hogar,280,3,115.32,0.05,2.3
108,2026-02-25 03:10:54,Centro,Hogar,26461,3,118.92,0.0,15.09
109,2026-01-31 15:48:45,Norte,Tecnologia,24343,3,76.01,0.0,9.92
110,2026-01-22 11:33:54,Norte,Deportes,22564,7,204.65,0.0,11.03
111,2026-01-13 06:49:15,Centro,Deportes,38944,3,129.85,0.15,9.2
112,2026-01-19 19:18:45,Norte,Hogar,3567,1,425.8,0.0,6.9
113,2026-01-18 15:17:59,Occidente,Moda,22056,4,281.26,0.0,11.41
114,2026-01-10 01:55:05,Norte,Tecnologia,2504,1,443.03,0.1,16.93
115,2026-02-19 07:06:14,Norte,Moda,9923,6,248.59,0.15,7.38
116,2026-01-03 10:05:54,Centro,Deportes,29459,5,211.53,0.0,2.48
117,2026-01-11 21:15:40,Occidente,Deportes,14601,1,190.39,0.0,14.37
118,2026-01-26 16:47:28,Norte,Tecnologia,8006,5,169.28,0.15,5.03
119,2026-01-11 20:11:34,Centro,Deportes,33091,7,339.8,0.15,6.82
120,2026-01-16 03:22:33,Centro,Hogar,6107,6,424.99,0.05,5.78
121,2026-01-14 20:47:59,Centro,Moda,29379,3,145.26,0.0,8.25
122,2026-02-05 03:24:48,Centro,Deportes,6853,2,125.02,0.2,8.31
123,2026-02-08 19:59:42,Norte,Hogar,4228,3,29.78,0.0,17.68
124,2026-01-28 22:08:41,Centro,Tecnologia,33731,6,284.41,0.1,15.29
125,2026-01-31 11:41:28,Centro,Hogar,23031,6,283.04,0.2,14.03
126,2026-01-05 15:51:48,Norte,Deportes,22564,3,125.87,0.1,2.51
127,2026-02-18 14:34:54,Norte,Tecnologia,3449,7,204.21,0.0,7.33
128,2026-01-09 06:07:11,Centro,Moda,18403,6,189.84,0.0,14.58
129,2026-01-12 04:33:20,Sur,Deportes,18854,5,177.71,0.0,14.53
130,2026-01-28 12:12:17,Norte,Hogar,27312,4,247.27,0.0,5.05
131,2026-02-27 20:21:32,Occidente,Tecnologia,24298,5,207.97,0.05,11.34
132,2026-01-21 03:19:56,Centro,Deportes,25594,7,334.53,0.1,2.93
133,2026-01-24 04:16:06,Centro,Hogar,20249,3,365.81,0.0,1.0
134,2026-01-17 05:12:26,Norte,Hogar,8383,5,321.08,0.0,4.98
135,2026-01-27 18:05:23,Sur,Deportes,13799,1,424.65,0.15,7.24
136,2026-02-20 10:37:56,Centro,Deportes,17540,4,113.79,0.2,17.46
137,2026-01-17 04:23:13,Occidente,Tecnologia,30699,7,398.17,0.0,7.17
138,2026-02-11 10:42:18,Sur,Hogar,27410,2,380.92,0.1,1.9
139,2026-01-20 01:02:14,Centro,Tecnologia,7697,7,374.99,0.0,15.67
140,2026-01-20 15:45:52,Occidente,Moda,36565,4,299.2,0.0,5.27
141,2026-02-07 00:25:21,Sur,Tecnologia,5240,1,43.3,0.1,13.52
142,2026-01-03 07:59:27,Sur,Hogar,29957,3,328.15,0.05,12.86
143,2026-01-26 10:48:47,Centro,Moda,30126,2,110.31,0.05,8.64
144,2026-01-26 11:11:23,Occidente,Tecnologia,33027,3,121.52,0.0,16.75
145,2026-01-05 12:28:07,Norte,Tecnologia,21041,2,204.16,0.2,13.32
146,2026-02-11 22:38:09,Centro,Deportes,34324,4,363.37,0.0,16.08
147,2026-01-06 19:38:12,Centro,Moda,21582,7,315.53,0.1,14.15
148,2026-02-13 22:23:55,Centro,Deportes,14620,3,132.08,0.1,7.28
149,2026-01-04 22:07:55,Centro,Tecnologia,38469,4,446.48,0.1,2.0
150,2026-02-03 20:01:57,Centro,Deportes,39083,3,381.14,0.1,8.58
151,2026-02-11 18:10:34,Centro,Deportes,16639,7,240.84,0.15,16.93
152,2026-02-10 09:05:50,Occidente,Hogar,19867,4,71.98,0.05,2.95
153,2026-02-23 14:25:29,Centro,Moda,34879,6,347.1,0.1,10.88
154,2026-01-26 12:58:22,Sur,Tecnologia,12041,4,161.26,0.2,13.94
155,2026-01-24 17:59:58,Sur,Tecnologia,25143,3,157.07,0.1,13.02
156,2026-02-03 20:17:56,Centro,Moda,14719,5,375.39,0.05,6.63
157,2026-01-30 16:20:20,Occidente,Moda,15349,1,241.34,0.15,5.21
158,2026-01-15 20:45:27,Centro,Tecnologia,4019,2,282.75,0.05,11.71
159,2026-01-15 06:30:35,Norte,Hogar,9944,6,310.3,0.05,5.94
160,2026-01-21 03:39:06,Sur,Deportes,35068,3,24.39,0.1,3.12
161,2026-02-11 05:25:12,Centro,Tecnologia,20596,5,40.17,0.15,11.76
162,2026-02-28 17:47:54,Norte,Moda,6301,2,106.21,0.1,17.23
163,2026-02-22 06:08:31,Norte,Moda,20729,2,385.17,0.0,8.29
164,2026-01-12 02:38:37,Norte,Deportes,1593,5,28.62,0.1,4.63
165,2026-02-25 04:33:33,Centro,Deportes,31156,3,162.72,0.05,8.34
166,2026-01-30 01:19:31,Occidente,Tecnologia,2498,5,324.0,0.0,16.31
167,2026-01-12 09:31:30,Occidente,Hogar,967,1,221.89,0.0,5.81
168,2026-01-28 02:32:51,Occidente,Moda,32520,2,159.6,0.0,10.34
169,2026-02-26 14:04:45,Occidente,Moda,6321,6,173.74,0.0,12.25
170,2026-01-20 02:34:45,Centro,Deportes,11522,1,19.29,0.1,6.12
171,2026-02-09 19:47:27,Sur,Hogar,15046,1,322.68,0.15,12.33
172,2026-02-21 11:43:43,Centro,Deportes,24396,7,188.55,0.1,1.03
173,2026-02-13 16:49:53,Occidente,Hogar,22853,6,437.6,0.0,1.58
174,2026-01-12 15:24:07,Norte,Tecnologia,5536,4,115.15,0.0,14.14
175,2026-01-26 14:38:02,Centro,Hogar,38779,3,248.59,0.0,4.82
176,2026-01-28 01:15:22,Centro,Moda,7726,3,359.87,0.0,16.56
177,2026-02-06 13:54:52,Occidente,Deportes,32412,2,262.2,0.1,13.93
178,2026-02-07 15:35:22,Centro,Tecnologia,31256,1,211.34,0.0,14.63
179,2026-02-01 05:58:58,Centro,Deportes,12052,4,167.05,0.0,7.87
180,2026-01-10 14:10:02,Occidente,Hogar,26334,5,335.91,0.0,4.13
181,2026-02-08 22:22:46,Occidente,Hogar,8588,4,150.34,0.0,17.79
182,2026-01-25 07:35:46,Centro,Hogar,273,3,286.17,0.05,14.9
183,2026-02-17 01:55:47,Centro,Tecnologia,12574,6,39.63,0.15,9.97
184,2026-02-09 22:47:51,Occidente,Deportes,2939,4,385.47,0.05,16.39
185,2026-01-08 19:16:51,Centro,Deportes,4960,5,194.27,0.2,3.91
186,2026-01-20 19:19:54,Sur,Moda,39081,1,173.56,0.1,6.92
187,2026-02-21 02:40:05,Norte,Tecnologia,9874,3,403.24,0.05,9.84
188,2026-02-24 15:24:03,Sur,Hogar,14714,3,11.6,0.15,4.72
189,2026-02-11 17:27:50,Sur,Hogar,18446,3,212.21,0.05,16.88
190,2026-01-06 15:44:37,Centro,Moda,9431,2,72.36,0.05,16.03
191,2026-01-21 12:09:23,Sur,Tecnologia,31313,7,100.06,0.0,16.38
192,2026-02-14 22:44:29,Sur,Tecnologia,15471,6,429.61,0.1,4.8
193,2026-01-25 11:34:18,Sur,Deportes,21137,1,207.4,0.0,12.47
194,2026-01-02 19:57:22,Occidente,Tecnologia,37947,1,411.52,0.0,9.89
195,2026-01-17 06:13:16,Sur,Tecnologia,10122,7,21.62,0.0,10.58
196,2026-01-09 10:50:36,Norte,Moda,39260,4,361.05,0.05,16.31
197,2026-01-28 08:15:07,Sur,Deportes,2637,1,12.6,0.0,6.34
198,2026-02-23 10:35:44,Sur,Moda,8014,7,248.5,0.15,16.4
199,2026-01-26 23:40:37,Sur,Tecnologia,8593,5,131.53,0.1,3.43
200,2026-02-10 23:57:56,Occidente,Deportes,38464,7,162.6,0.0,10.41
201,2026-01-07 08:50:54,Centro,Moda,8207,7,299.68,0.0,1.54
202,2026-01-03 14:57:58,Centro,Moda,29478,3,377.43,0.05,4.89
203,2026-02-03 10:50:58,Occidente,Hogar,14567,2,433.84,0.0,8.88
204,2026-01-02 00:43:21,Norte,Tecnologia,11563,2,387.47,0.05,11.54
205,2026-01-13 22:09:26,Centro,Deportes,32228,3,247.62,0.2,15.44
206,2026-02-02 10:42:35,Occidente,Tecnologia,17283,6,289.12,0.15,10.51
207,2026-01-23 14:49:21,Sur,Moda,37509,6,298.65,0.05,2.8
208,2026-01-08 18:19:42,Norte,Hogar,11163,3,440.71,0.0,7.58
209,2026-02-17 06:52:45,Centro,Moda,31824,5,125.42,0.0,11.03
210,2026-02-12 13:15:23,Centro,Deportes,29369,7,127.81,0.0,9.84
211,2026-02-23 13:39:27,Norte,Moda,33074,4,401.75,0.0,12.06
212,2026-01-28 07:22:33,Centro,Moda,3291,4,38.92,0.2,17.93
213,2026-01-20 18:39:50,Norte,Tecnologia,9183,6,387.35,0.15,15.93
214,2026-02-05 18:17:11,Sur,Tecnologia,23816,6,162.03,0.0,3.52
215,2026-01-10 00:10:23,Sur,Tecnologia,18878,3,165.67,0.05,15.53
216,2026-01-03 19:27:01,Centro,Tecnologia,2410,3,188.69,0.2,2.89
217,2026-02-08 18:27:35,Centro,Moda,8385,2,144.63,0.15,8.6
218,2026-01-25 22:52:47,Centro,Moda,12502,2,423.53,0.05,6.47
219,2026-01-15 19:42:42,Centro,Moda,9219,7,247.87,0.05,11.09
220,2026-02-12 13:07:36,Occidente,Tecnologia,10078,2,433.4,0.1,3.87
221,2026-02-22 06:00:36,Norte,Deportes,25701,6,107.63,0.0,16.15
222,2026-01-17 23:34:54,Norte,Moda,18437,4,32.52,0.0,5.62
223,2026-01-11 04:08:55,Centro,Tecnologia,26425,2,75.03,0.05,9.84
224,2026-01-04 20:31:10,Occidente,Deportes,30089,5,79.81,0.05,8.79
225,2026-01-25 04:31:06,Sur,Moda,13854,4,267.03,0.05,2.61
226,2026-01-16 04:18:37,Centro,Deportes,20270,1,273.38,0.15,14.48
227,2026-01-28 20:04:39,Centro,Deportes,21115,5,327.24,0.0,14.27
228,2026-02-04 11:54:40,Centro,Tecnologia,9547,1,198.04,0.0,7.33
229,2026-01-08 22:53:44,Norte,Tecnologia,28956,5,8.71,0.0,9.56
230,2026-02-01 10:53:47,Norte,Tecnologia,16858,4,202.39,0.05,3.78
231,2026-02-02 07:15:40,Norte,Tecnologia,11038,6,176.96,0.05,6.49
232,2026-02-16 04:11:04,Centro,Hogar,4111,1,250.62,0.0,4.42
233,2026-01-13 01:22:43,Centro,Tecnologia,5703,6,174.48,0.05,4.46
234,2026-01-14 13:30:08,Sur,Moda,39297,4,51.54,0.0,10.38
235,2026-02-15 21:42:28,Sur,Tecnologia,4086,1,296.61,0.0,8.95
236,2026-01-24 04:47:59,Sur,Tecnologia,38039,7,363.53,0.1,8.13
237,2026-02-02 05:48:00,Norte,Deportes,34988,6,15.0,0.05,14.35
238,2026-01-19 20:47:13,Occidente,Moda,28396,4,438.99,0.0,12.81
239,2026-02-07 11:37:21,Occidente,Deportes,7111,4,12.04,0.0,5.02
240,2026-02-19 04:09:52,Occidente,Tecnologia,28532,5,17.68,0.1,6.71
241,2026-01-05 01:53:39,Occidente,Moda,13025,5,378.34,0.15,8.33
242,2026-02-18 15:23:53,Centro,Tecnologia,28298,3,342.91,0.0,11.38
243,2026-02-26 09:52:58,Occidente,Moda,34676,5,72.27,0.1,12.72
244,2026-02-21 03:24:00,Sur,Hogar,2955,6,301.58,0.0,3.75
245,2026-01-12 18:23:30,Sur,Tecnologia,16474,3,56.43,0.1,15.05
246,2026-01-17 16:56:14,Norte,Hogar,20182,3,9.98,0.0,5.44
247,2026-01-17 17:26:54,Sur,Deportes,2331,5,412.65,0.0,8.48
248,2026-02-08 00:46:38,Norte,Tecnologia,33617,6,134.28,0.0,14.97
249,2026-01-22 09:48:46,Norte,Moda,15409,2,63.53,0.0,16.1
250,2026-01-01 22:26:15,Sur,Deportes,10028,2,340.26,0.1,9.59
251,2026-01-27 03:18:59,Centro,Tecnologia,35720,3,137.82,0.0,8.61
252,2026-01-23 21:23:46,Norte,Moda,21869,4,376.43,0.05,3.86
253,2026-01-25 19:34:08,Norte,Hogar,34950,3,27.75,0.05,11.9
254,2026-01-01 21:40:53,Centro,Moda,4096,7,378.57,0.0,17.67
255,2026-01-03 21:37:03,Occidente,Moda,9486,3,335.29,0.1,8.62
256,2026-01-23 06:41:43,Centro,Hogar,34418,5,425.64,0.0,3.28
257,2026-01-26 18:27:20,Norte,Tecnologia,31676,7,46.63,0.05,11.12
258,2026-01-13 16:15:12,Centro,Hogar,9694,5,398.45,0.1,12.15
259,2026-01-11 02:32:13,Centro,Hogar,3475,1,71.51,0.15,10.19
260,2026-02-04 17:53:36,Norte,Moda,24157,3,334.33,0.05,12.95
261,2026-01-22 07:01:38,Occidente,Moda,3525,5,159.21,0.1,2.63
262,2026-02-24 00:25:11,Centro,Tecnologia,32898,6,171.11,0.1,3.36
263,2026-02-10 02:20:56,Centro,Tecnologia,22618,2,157.97,0.0,12.58
264,2026-02-27 23:34:42,Centro,Deportes,28619,7,39.33,0.05,6.56
265,2026-02-10 07:21:03,Norte,Tecnologia,6927,6,153.67,0.0,3.21
266,2026-01-24 19:08:09,Norte,Tecnologia,22382,3,351.59,0.0,6.93
267,2026-01-05 15:53:55,Sur,Moda,31022,7,419.05,0.0,9.74
268,2026-02-20 18:21:07,Centro,Moda,1941,7,331.32,0.0,16.97
269,2026-01-06 00:43:06,Norte,Tecnologia,32107,7,73.68,0.05,2.11
270,2026-01-06 03:34:26,Norte,Moda,16877,5,235.19,0.0,10.43
271,2026-02-03 01:40:54,Norte,Hogar,36172,6,60.93,0.1,10.66
272,2026-01-24 15:52:25,Centro,Hogar,9086,5,30.62,0.0,6.98
273,2026-01-08 05:10:31,Centro,Tecnologia,23279,6,350.72,0.05,8.71
274,2026-02-18 05:29:07,Sur,Hogar,38811,6,418.37,0.0,4.48
275,2026-02-15 11:46:37,Centro,Moda,18237,4,382.59,0.05,7.56
276,2026-01-24 00:09:24,Sur,Tecnologia,22192,2,297.54,0.0,10.56
277,2026-01-30 16:26:15,Occidente,Deportes,16060,3,269.28,0.15,12.98
278,2026-01-19 08:26:02,Centro,Deportes,35005,7,369.63,0.2,1.28
279,2026-02-04 19:28:35,Centro,Hogar,11962,7,382.5,0.05,11.1
280,2026-02-07 19:35:02,Sur,Moda,16010,7,436.27,0.0,8.24
281,2026-02-10 01:40:22,Norte,Moda,13435,7,384.38,0.15,16.98
282,2026-01-08 11:31:22,Centro,Moda,31632,6,103.69,0.05,6.06
283,2026-02-09 04:34:37,Norte,Hogar,21042,2,298.08,0.05,13.9
284,2026-02-27 16:16:00,Occidente,Moda,1420,4,110.45,0.0,10.5
285,2026-02-14 09:29:46,Norte,Moda,39199,5,356.39,0.2,4.61
286,2026-01-09 02:13:23,Norte,Tecnologia,642,4,220.41,0.1,13.92
287,2026-02-04 09:58:29,Centro,Deportes,27398,1,442.15,0.1,13.55
288,2026-01-31 05:26:59,Centro,Moda,25405,1,141.89,0.05,8.52
289,2026-01-28 16:54:43,Occidente,Hogar,12215,6,417.56,0.15,17.74
290,2026-02-03 07:05:59,Sur,Tecnologia,22271,5,443.07,0.05,8.04
291,2026-02-06 16:48:29,Occidente,Deportes,7115,1,317.97,0.1,6.97
292,2026-02-17 14:58:25,Centro,Tecnologia,24618,4,187.03,0.05,6.19
293,2026-02-04 15:18:51,Norte,Hogar,12545,2,14.08,0.0,1.28
294,2026-01-19 18:32:53,Norte,Tecnologia,32645,6,314.44,0.0,15.22
295,2026-01-08 13:57:04,Norte,Deportes,28117,6,135.08,0.0,12.6
296,2026-02-15 12:08:58,Centro,Hogar,32388,5,239.09,0.1,7.31
297,2026-02-17 23:01:35,Centro,Tecnologia,5830,4,36.66,0.0,14.25
298,2026-02-16 07:39:32,Sur,Tecnologia,33503,4,148.61,0.0,9.11
299,2026-02-23 17:26:51,Centro,Moda,22405,3,416.22,0.1,4.64
300,2026-02-28 16:29:49,Sur,Hogar,2348,1,332.18,0.0,2.39
301,2026-01-23 14:35:59,Norte,Tecnologia,33599,3,68.27,0.05,11.14
302,2026-02-25 19:23:09,Centro,Moda,27095,7,269.41,0.1,17.77
303,2026-02-01 06:51:32,Sur,Tecnologia,31871,2,33.08,0.15,17.4
304,2026-01-09 09:40:52,Sur,Tecnologia,28878,2,419.99,0.05,14.43
305,2026-02-09 12:31:14,Sur,Hogar,6005,3,61.2,0.0,12.83
306,2026-01-16 03:07:54,Sur,Tecnologia,3774,7,260.3,0.2,7.28
307,2026-01-23 04:46:23,Centro,Hogar,4843,4,225.35,0.2,5.27
308,2026-01-01 15:46:12,Sur,Tecnologia,22418,4,286.92,0.0,8.44
309,2026-01-22 23:49:11,Occidente,Hogar,20202,1,196.42,0.15,15.33
310,2026-01-20 19:50:07,Sur,Deportes,22615,2,242.82,0.05,13.12
311,2026-02-22 00:13:23,Sur,Moda,26997,2,349.04,0.05,2.45
312,2026-01-11 22:44:26,Norte,Tecnologia,35636,4,329.82,0.15,1.51
313,2026-02-09 17:44:16,Centro,Deportes,2770,4,208.99,0.0,1.58
314,2026-01-03 10:02:42,Sur,Deportes,26391,4,72.08,0.15,17.8
315,2026-01-09 17:55:18,Norte,Deportes,28460,3,57.21,0.0,5.78
316,2026-02-12 21:11:58,Norte,Deportes,13748,4,191.95,0.0,4.93
317,2026-02-04 20:04:20,Centro,Tecnologia,19491,4,318.43,0.0,13.2
318,2026-02-16 14:58:09,Norte,Hogar,16859,6,429.91,0.15,6.45
319,2026-02-03 00:01:46,Occidente,Tecnologia,6655,5,109.47,0.0,7.21
320,2026-02-20 03:17:07,Sur,Deportes,16319,1,324.59,0.0,14.71
321,2026-02-02 21:52:53,Centro,Hogar,21040,6,352.08,0.05,15.63
322,2026-01-24 10:36:21,Occidente,Moda,2425,4,322.59,0.05,12.95
323,2026-02-17 07:33:02,Centro,Moda,22382,2,75.04,0.0,6.44
324,2026-02-09 11:05:31,Occidente,Deportes,1922,7,185.44,0.05,8.42
325,2026-01-12 14:38:55,Norte,Hogar,26115,6,10.25,0.1,12.99
326,2026-02-14 19:15:16,Occidente,Tecnologia,25772,6,10.53,0.0,15.74
327,2026-02-27 02:17:04,Occidente,Moda,5611,4,225.6,0.1,7.58
328,2026-02-24 00:18:14,Occidente,Hogar,10927,4,123.08,0.05,17.07
329,2026-01-05 01:49:21,Norte,Hogar,11171,6,262.6,0.1,15.35
330,2026-01-22 00:56:15,Centro,Deportes,12151,7,261.47,0.0,7.76
331,2026-02-09 03:50:08,Norte,Tecnologia,13860,4,214.67,0.0,7.75
332,2026-01-08 00:30:29,Centro,Hogar,36782,3,183.17,0.0,1.41
333,2026-01-23 03:10:07,Sur,Moda,34549,3,303.03,0.0,6.34
334,2026-02-03 08:30:46,Norte,Tecnologia,12514,3,239.63,0.0,4.7
