order_id,order_ts,region,category,customer_id,units,unit_price,discount,shipping_cost
480152,2026-02-02 03:17:01,Norte,Tecnologia,33630,4,139.69,0.05,3.64
480153,2026-02-25 15:25:57,Occidente,Tecnologia,21890,3,213.42,0.2,1.55
480154,2026-01-07 05:57:53,Centro,Tecnologia,16120,3,225.15,0.05,1.01
480155,2026-02-20 08:09:57,Centro,Deportes,8050,1,136.07,0.0,12.13
480156,2026-01-14 14:23:19,Centro,Tecnologia,9821,4,181.44,0.0,1.37
480157,2026-01-23 19:19:23,Norte,Deportes,24112,7,37.07,0.15,11.61
480158,2026-01-13 13:35:21,Sur,Moda,38059,2,62.86,0.1,3.34
480159,2026-01-02 12:40:16,Centro,Deportes,9921,1,177.47,0.05,5.41
480160,2026-01-13 01:14:44,Centro,Moda,23167,1,95.64,0.0,17.76
480161,2026-02-12 18:02:17,Occidente,Moda,31727,2,299.17,0.0,9.24
480162,2026-02-01 02:46:01,Sur,Moda,33688,6,338.47,0.2,7.88
480163,2026-01-19 08:40:51,Norte,Deportes,14978,2,295.87,0.1,3.27
480164,2026-02-26 11:14:18,Occidente,Deportes,36776,6,329.98,0.2,16.23
480165,2026-02-09 21:27:39,Sur,Hogar,20463,2,260.89,0.0,15.72
480166,2026-01-28 06:09:46,Sur,Moda,12678,4,422.83,0.1,16.2
480167,2026-02-04 23:52:11,Centro,Deportes,23958,1,40.8,0.0,14.19
480168,2026-01-09 09:22:54,Occidente,Tecnologia,25119,7,275.84,0.05,4.51
480169,2026-01-03 11:17:30,Centro,Moda,37250,1,264.61,0.05,16.18
480170,2026-02-03 01:01:29,Sur,Tecnologia,18089,2,125.11,0.15,14.65
480171,2026-01-23 06:43:32,Sur,Tecnologia,17430,1,394.64,0.0,11.24
480172,2026-02-01 06:52:51,Occidente,Moda,5860,4,92.29,0.0,10.38
480173,2026-01-14 20:36:22,Sur,Deportes,4362,5,54.17,0.2,13.27
480174,2026-01-13 11:46:51,Sur,Moda,30055,6,443.23,0.0,12.18
480175,2026-01-15 05:00:01,Norte,Deportes,2835,5,426.42,0.15,12.01
480176,2026-01-23 08:12:22,Occidente,Tecnologia,8963,5,131.07,0.15,6.28
480177,2026-02-21 14:38:53,Sur,Moda,19490,2,69.81,0.0,5.69
480178,2026-01-04 08:39:59,Sur,Moda,31062,5,26.19,0.15,12.57
480179,2026-02-10 17:28:51,Centro,Tecnologia,10019,5,105.43,0.05,8.98
480180,2026-02-21 18:55:19,Sur,Hogar,16282,4,29.73,0.2,2.73
480181,2026-02-04 14:07:40,Centro,Moda,2629,3,119.8,0.0,15.69
480182,2026-02-26 17:43:05,Sur,Tecnologia,33145,5,437.48,0.0,3.03
480183,2026-02-17 00:51:33,Norte,Tecnologia,23991,5,36.73,0.0,15.07
480184,2026-01-02 16:37:07,Norte,Hogar,10440,1,341.39,0.0,16.32
480185,2026-01-03 16:11:37,Sur,Moda,13561,2,98.45,0.2,11.15
480186,2026-02-23 07:36:20,Norte,Deportes,36122,7,309.36,0.05,1.78
480187,2026-02-03 20:22:37,Norte,Hogar,10643,6,314.07,0.0,17.08
480188,2026-01-08 15:39:01,Sur,Deportes,5845,6,341.92,0.2,1.33
480189,2026-01-06 12:56:22,Norte,Tecnologia,13758,6,225.76,0.0,15.26
480190,2026-02-27 22:50:59,Occidente,Tecnologia,23751,1,248.49,0.0,11.27
480191,2026-01-27 04:33:07,Occidente,Moda,35055,7,135.18,0.1,12.5
480192,2026-01-27 09:14:35,Norte,Hogar,32658,3,362.74,0.15,1.82
480193,2026-01-10 20:32:11,Sur,Deportes,5637,3,64.46,0.15,8.72
480194,2026-02-21 23:39:08,Norte,Tecnologia,29089,4,192.9,0.15,13.1
480195,2026-02-11 04:34:13,Sur,Tecnologia,11976,7,44.85,0.15,2.65
480196,2026-02-02 00:28:42,Sur,Moda,7242,3,327.36,0.0,10.79
480197,2026-01-10 00:42:48,Centro,Tecnologia,2964,1,181.96,0.1,10.07
480198,2026-01-27 08:56:52,Occidente,Tecnologia,18473,2,172.76,0.1,12.37
480199,2026-01-18 15:03:33,Sur,Moda,21963,1,74.61,0.1,8.8
480200,2026-01-06 13:42:05,Occidente,Hogar,28753,1,81.37,0.05,3.08
480201,2026-02-08 07:35:04,Centro,Tecnologia,2641,3,177.03,0.2,16.5
480202,2026-02-27 14:15:23,Norte,Hogar,20883,1,432.01,0.1,4.85
480203,2026-02-26 07:53:24,Centro,Hogar,7180,1,20.98,0.0,6.72
480204,2026-01-17 08:33:02,Occidente,Tecnologia,2059,3,245.02,0.0,17.85
480205,2026-01-05 12:16:22,Norte,Moda,27477,5,117.47,0.15,10.97
480206,2026-02-19 17:18:50,Centro,Deportes,21487,5,161.99,0.15,8.67
480207,2026-02-11 04:11:06,Centro,Deportes,9380,1,8.81,0.15,14.43
480208,2026-01-12 14:58:54,Centro,Deportes,3515,3,240.25,0.0,7.81
480209,2026-01-09 15:02:58,Centro,Hogar,8406,2,254.3,0.0,1.14
480210,2026-01-05 23:48:25,Norte,Tecnologia,26171,2,320.97,0.05,12.32
480211,2026-02-24 16:00:00,Sur,Tecnologia,36195,2,223.03,0.05,5.38
480212,2026-02-04 22:18:35,Centro,Hogar,21222,1,8.53,0.0,1.68
480213,2026-01-16 20:12:06,Centro,Tecnologia,13166,6,241.3,0.0,12.57
480214,2026-01-11 12:10:25,Sur,Tecnologia,9686,5,319.64,0.0,5.54
480215,2026-01-28 00:05:59,Centro,Hogar,36607,2,237.93,0.0,15.13
480216,2026-02-03 17:43:39,Occidente,Moda,29448,2,136.56,0.05,4.36
480217,2026-02-17 14:49:33,Centro,Deportes,16662,2,65.14,0.1,16.06
480218,2026-02-04 02:43:22,Occidente,Tecnologia,27678,4,276.35,0.1,6.84
480219,2026-02-16 22:08:18,Centro,Deportes,10302,2,404.34,0.1,17.78
480220,2026-02-13 21:48:49,Centro,Hogar,16103,7,243.93,0.0,16.83
480221,2026-02-25 17:24:22,Norte,Hogar,18759,2,387.56,0.0,5.79
480222,2026-01-16 19:51:27,Occidente,Tecnologia,18340,5,53.45,0.05,13.71
480223,2026-02-25 13:03:03,Sur,Deportes,9401,4,442.35,0.0,1.64
480224,2026-02-16 03:00:13,Sur,Deportes,8045,5,12.86,0.1,4.38
480225,2026-02-19 17:58:23,Occidente,Hogar,21335,5,29.24,0.0,7.4
480226,2026-01-05 18:04:14,Occidente,Deportes,16770,1,225.03,0.1,4.03
480227,2026-01-26 07:08:16,Centro,Tecnologia,37017,1,400.23,0.0,3.83
480228,2026-02-18 16:45:37,Norte,Moda,26972,3,357.7,0.0,8.36
480229,2026-02-14 20:10:21,Sur,Deportes,31543,4,95.87,0.0,13.32
480230,2026-01-28 09:26:38,Occidente,Tecnologia,19200,2,307.74,0.05,16.26
480231,2026-02-14 07:23:20,Sur,Hogar,19773,7,100.8,0.05,1.58
480232,2026-02-06 05:34:15,Centro,Deportes,12984,3,318.66,0.0,9.74
480233,2026-01-23 23:42:00,Occidente,Tecnologia,32357,5,171.91,0.1,15.0
480234,2026-02-28 05:50:09,Norte,Hogar,21099,5,436.48,0.05,5.44
480235,2026-02-14 10:05:00,Centro,Hogar,4617,4,306.03,0.0,11.52
480236,2026-02-01 13:50:50,Norte,Moda,9018,1,166.2,0.0,9.91
480237,2026-02-04 11:09:04,Norte,Moda,25075,5,266.5,0.1,5.89
480238,2026-01-18 09:31:00,Sur,Tecnologia,12645,5,137.71,0.15,11.29
480239,2026-01-29 05:27:13,Norte,Moda,27294,7,351.85,0.0,15.66
480240,2026-01-26 17:28:14,Centro,Tecnologia,23801,3,201.57,0.1,17.75
480241,2026-02-11 09:25:27,Centro,Moda,23596,3,47.75,0.05,13.57
480242,2026-01-11 20:32:40,Centro,Hogar,34550,2,306.18,0.1,13.73
480243,2026-01-31 04:08:55,Centro,Hogar,19069,1,333.72,0.05,9.37
480244,2026-02-23 05:12:56,Centro,Moda,25856,3,296.74,0.1,15.04
480245,2026-02-12 14:30:51,Sur,Deportes,33376,5,351.04,0.15,12.86
480246,2026-01-31 05:32:53,Sur,Hogar,34938,5,421.75,0.05,11.9
480247,2026-01-25 09:41:46,Sur,Tecnologia,12756,6,385.66,0.0,15.9
480248,2026-02-06 21:25:22,Norte,Tecnologia,37082,6,344.87,0.0,8.47
480249,2026-02-02 19:42:04,Sur,Tecnologia,1394,4,218.29,0.0,2.86
480250,2026-01-03 17:16:51,Centro,Moda,26243,2,332.19,0.0,9.87
480251,2026-02-16 20:54:35,Occidente,Tecnologia,1793,4,42.57,0.15,4.72
480252,2026-01-19 06:22:46,Occidente,Hogar,15197,5,309.62,0.0,9.95
480253,2026-01-14 07:56:34,Occidente,Moda,33737,6,225.44,0.0,10.64
480254,2026-02-25 06:55:18,Centro,Tecnologia,3888,7,182.7,0.1,10.85
480255,2026-02-01 01:29:24,Centro,Hogar,32622,6,319.02,0.0,2.93
480256,2026-01-19 17:53:01,Sur,Deportes,26988,2,438.06,0.15,6.75
480257,2026-02-21 06:39:51,Occidente,Hogar,39820,1,22.11,0.0,2.75
480258,2026-02-14 03:41:10,Centro,Deportes,2905,1,49.87,0.15,8.99
480259,2026-01-16 17:15:01,Centro,Moda,34703,6,171.96,0.15,4.03
480260,2026-01-17 01:57:34,Centro,Moda,19171,4,135.22,0.1,10.88
480261,2026-02-04 09:42:46,Norte,Tecnologia,8966,1,47.89,0.0,17.98
480262,2026-02-14 02:35:55,Centro,Moda,4468,4,17.39,0.0,1.93
480263,2026-02-23 15:27:04,Sur,Moda,31747,6,251.46,0.05,13.45
480264,2026-01-21 18:34:49,Centro,Tecnologia,3792,5,223.49,0.0,15.39
480265,2026-01-15 18:36:53,Centro,Deportes,5956,3,133.63,0.2,6.63
480266,2026-02-06 08:11:18,Norte,Tecnologia,2114,1,39.28,0.05,16.8
480267,2026-02-06 01:31:36,Centro,Tecnologia,3568,5,204.86,0.0,3.85
480268,2026-02-05 22:03:50,Centro,Tecnologia,38291,3,222.26,0.15,12.82
480269,2026-01-19 04:13:33,Sur,Tecnologia,25962,2,159.29,0.0,13.92
480270,2026-02-01 21:39:58,Centro,Deportes,34460,2,175.09,0.0,11.9
480271,2026-01-25 23:01:57,Sur,Tecnologia,4029,1,239.07,0.15,16.12
480272,2026-01-25 08:31:15,Norte,Moda,5799,4,364.38,0.0,9.39
480273,2026-02-19 02:12:41,Sur,Tecnologia,19054,4,356.66,0.0,9.56
480274,2026-01-06 11:05:50,Sur,Moda,11800,2,279.13,0.1,4.82
480275,2026-02-28 14:08:19,Centro,Tecnologia,39876,4,152.78,0.0,17.27
480276,2026-02-21 07:32:03,Sur,Tecnologia,19105,2,218.96,0.0,13.79
480277,2026-01-19 14:24:40,Centro,Hogar,31596,6,230.32,0.2,15.82
480278,2026-01-25 08:18:06,Occidente,Moda,20810,3,36.08,0.0,16.41
480279,2026-02-09 13:20:21,Norte,Hogar,20312,7,121.72,0.0,6.04
480280,2026-02-11 06:55:11,Centro,Tecnologia,6873,3,179.73,0.2,7.54
480281,2026-01-15 06:59:22,Sur,Tecnologia,6147,4,186.24,0.15,5.87
480282,2026-01-18 03:51:30,Centro,Tecnologia,37498,2,208.54,0.0,12.56
480283,2026-01-05 15:14:02,Centro,Tecnologia,28720,1,171.79,0.05,14.09
480284,2026-01-29 13:55:09,Sur,Tecnologia,31528,5,15.67,0.0,6.81
480285,2026-01-16 05:08:05,Sur,Tecnologia,12818,1,357.77,0.05,6.55
480286,2026-01-25 22:37:12,Sur,Moda,38350,5,137.39,0.2,9.07
480287,2026-01-01 16:29:53,Sur,Hogar,7117,3,305.05,0.0,11.3
480288,2026-01-27 16:07:27,Centro,Tecnologia,9991,3,199.02,0.0,5.52
480289,2026-01-23 14:03:35,Norte,Tecnologia,31546,4,239.94,0.15,15.43
480290,2026-01-07 01:08:59,Sur,Hogar,22796,6,76.26,0.1,11.02
480291,2026-02-06 02:51:20,Occidente,Hogar,25112,6,331.31,0.15,1.38
480292,2026-01-08 04:22:29,Sur,Deportes,22718,7,417.91,0.15,15.56
480293,2026-01-21 02:27:08,Sur,Deportes,2272,5,186.77,0.1,12.27
480294,2026-01-11 18:16:02,Sur,Deportes,8858,5,15.99,0.15,17.0
480295,2026-02-17 13:23:52,Occidente,Tecnologia,22700,5,382.18,0.0,10.01
480296,2026-02-19 08:35:21,Centro,Deportes,16284,5,267.13,0.0,7.16
480297,2026-02-01 07:37:29,Sur,Deportes,21308,6,246.81,0.0,10.67
480298,2026-01-15 23:47:26,Centro,Tecnologia,9652,2,416.94,0.0,13.46
480299,2026-02-23 06:09:14,Centro,Hogar,38319,2,182.38,0.0,15.95
480300,2026-01-07 21:47:20,Norte,Hogar,23999,1,30.38,0.1,16.29
480301,2026-01-25 01:33:26,Centro,Moda,37138,1,109.69,0.0,2.27
480302,2026-02-14 02:41:45,Centro,Tecnologia,25234,2,438.16,0.15,7.97
480303,2026-02-06 08:58:36,Occidente,Hogar,15541,6,430.52,0.0,4.49
480304,2026-01-04 10:44:54,Norte,Moda,5565,4,307.37,0.05,16.47
480305,2026-01-03 21:25:17,Norte,Tecnologia,5584,6,356.8,0.0,3.31
480306,2026-02-27 01:19:42,Norte,Hogar,31030,7,161.01,0.05,10.13
480307,2026-01-11 18:07:09,Centro,Tecnologia,24684,7,415.78,0.0,1.99
480308,2026-02-11 07:06:55,Sur,Moda,30761,5,88.74,0.0,15.54
480309,2026-01-26 17:19:22,Centro,Moda,1895,6,15.67,0.05,11.73
480310,2026-02-18 20:21:12,Sur,Deportes,33939,5,49.22,0.0,1.66
480311,2026-01-14 15:23:52,Occidente,Hogar,22996,7,318.4,0.05,5.03
480312,2026-01-30 12:24:06,Centro,Moda,21965,2,374.78,0.1,12.03
480313,2026-02-05 03:23:06,Occidente,Hogar,3648,7,212.9,0.15,5.73
480314,2026-01-18 14:04:44,Centro,Moda,15548,4,313.08,0.0,10.12
480315,2026-01-12 23:21:43,Centro,Tecnologia,3017,4,429.91,0.1,5.35
480316,2026-02-13 14:44:18,Centro,Deportes,194,5,69.59,0.0,3.38
480317,2026-01-17 21:27:01,Sur,Moda,13915,5,125.15,0.0,11.13
480318,2026-01-20 02:26:37,Norte,Deportes,14225,5,261.23,0.0,6.23
480319,2026-01-29 00:44:45,Sur,Moda,39602,6,190.46,0.0,13.2
480320,2026-01-20 06:55:15,Centro,Hogar,8120,5,25.23,0.05,15.95
480321,2026-01-26 07:23:53,Centro,Moda,35034,7,398.78,0.05,3.87
480322,2026-02-20 14:34:30,Occidente,Moda,6393,5,334.77,0.15,5.07
480323,2026-01-02 12:31:31,Sur,Tecnologia,5856,6,114.34,0.05,16.94
480324,2026-01-25 01:57:46,Norte,Hogar,17207,7,121.59,0.1,9.54
480325,2026-01-28 21:31:19,Sur,Moda,24631,5,20.24,0.1,14.08
