order_id,order_ts,region,category,customer_id,units,unit_price,discount,shipping_cost
360027,2026-02-20 21:51:11,Sur,Tecnologia,33890,5,196.77,0.0,5.66
360028,2026-02-26 11:41:30,Centro,Deportes,26544,7,287.49,0.1,3.52
360029,2026-01-23 23:34:06,Sur,Tecnologia,13469,6,380.7,0.0,14.93
360030,2026-01-01 00:33:05,Occidente,Hogar,11750,6,415.75,0.1,8.16
360031,2026-01-07 18:30:03,Norte,Tecnologia,17019,7,35.41,0.15,14.28
360032,2026-02-05 01:55:13,Occidente,Tecnologia,1098,6,254.29,0.1,10.62
360033,2026-02-01 14:23:10,Occidente,Deportes,17205,1,290.31,0.1,15.63
360034,2026-02-25 02:49:55,Norte,Moda,21351,1,219.61,0.1,12.46
360035,2026-02-01 03:40:35,Sur,Moda,8343,1,388.46,0.0,5.54
360036,2026-01-27 08:48:29,Centro,Tecnologia,35722,2,169.34,0.0,17.28
360037,2026-02-18 23:01:32,Centro,Hogar,5874,2,200.55,0.0,5.45
360038,2026-02-05 03:08:48,Centro,Deportes,30835,1,98.29,0.0,12.09
360039,2026-01-07 10:52:42,Norte,Tecnologia,23402,2,228.22,0.1,7.13
360040,2026-01-20 20:35:56,Norte,Deportes,9252,1,73.54,0.0,17.72
360041,2026-02-27 05:40:50,Centro,Hogar,2135,5,248.83,0.1,1.07
360042,2026-02-11 02:57:10,Sur,Tecnologia,28858,7,25.25,0.1,15.08
360043,2026-02-11 23:17:59,Centro,Moda,30900,7,139.26,0.15,11.72
360044,2026-01-15 15:23:29,Centro,Deportes,37522,7,321.92,0.0,7.93
360045,2026-01-06 00:20:36,Centro,Hogar,39065,4,26.24,0.0,10.77
360046,2026-02-05 16:35:34,Occidente,Deportes,39096,4,313.44,0.05,6.86
360047,2026-02-19 09:54:48,Centro,Deportes,35416,4,101.19,0.1,3.01
360048,2026-01-16 20:39:29,Occidente,Tecnologia,1566,5,382.56,0.0,10.75
360049,2026-01-29 04:00:53,Sur,Deportes,17385,6,38.68,0.1,2.56
360050,2026-01-23 07:13:05,Sur,Deportes,3275,5,45.24,0.2,5.64
360051,2026-02-12 06:28:11,Occidente,Moda,11708,5,134.71,0.0,2.03
360052,2026-01-05 00:34:12,Centro,Deportes,21865,2,156.4,0.1,5.82
360053,2026-01-30 21:23:05,Centro,Deportes,38891,5,186.76,0.0,16.39
360054,2026-01-02 17:35:05,Norte,Deportes,27453,5,271.52,0.05,13.65
360055,2026-01-08 23:13:04,Occidente,Tecnologia,16976,5,419.98,0.15,4.82
360056,2026-02-25 23:08:22,Centro,Moda,14246,5,47.34,0.0,9.29
360057,2026-02-23 01:59:13,Norte,Moda,11267,3,22.32,0.0,11.82
360058,2026-01-10 21:33:27,Sur,Tecnologia,5358,3,50.35,0.0,6.23
360059,2026-01-10 09:13:23,Centro,Tecnologia,15660,6,19.77,0.05,13.19
360060,2026-02-12 03:57:40,Norte,Tecnologia,8906,2,274.49,0.1,5.65
360061,2026-01-21 21:48:44,Centro,Deportes,32828,1,174.12,0.0,17.95
360062,2026-02-17 02:44:29,Centro,Tecnologia,638,2,204.57,0.1,3.43
360063,2026-01-31 14:38:55,Norte,Deportes,10514,1,336.48,0.0,11.9
360064,2026-01-21 06:07:59,Centro,Hogar,30973,2,443.57,0.2,6.61
360065,2026-01-23 02:27:55,Norte,Tecnologia,33794,4,324.93,0.15,16.33
360066,2026-01-19 14:43:01,Occidente,Deportes,21825,2,191.87,0.0,6.52
360067,2026-02-03 08:58:35,Centro,Tecnologia,31732,3,312.23,0.0,4.27
360068,2026-01-06 06:22:50,Sur,Deportes,12010,5,359.08,0.1,8.14
360069,2026-02-24 22:34:27,Norte,Moda,21151,2,45.15,0.0,12.1
360070,2026-01-23 21:02:07,Sur,Moda,15360,7,199.4,0.0,13.61
360071,2026-01-09 14:41:51,Sur,Deportes,24866,4,279.59,0.2,17.31
360072,2026-01-04 10:33:44,Centro,Moda,26701,6,372.45,0.0,11.36
360073,2026-02-04 23:26:14,Centro,Deportes,17266,4,268.53,0.1,10.66
360074,2026-02-20 20:12:30,Occidente,Moda,7350,7,130.97,0.1,8.62
360075,2026-01-11 21:47:37,Centro,Hogar,17929,1,61.71,0.05,6.33
360076,2026-01-01 11:29:35,Occidente,Tecnologia,9942,2,203.56,0.05,15.69
360077,2026-02-11 13:55:58,Occidente,Tecnologia,16202,7,241.36,0.0,14.54
360078,2026-02-02 18:40:14,Occidente,Moda,28553,5,414.52,0.15,4.15
360079,2026-02-07 14:22:16,Norte,Tecnologia,16698,1,386.66,0.0,16.14
360080,2026-01-14 14:22:14,Norte,Moda,10612,6,33.05,0.0,12.37
360081,2026-01-19 04:37:55,Sur,Moda,13886,2,148.1,0.0,1.9
360082,2026-01-27 20:47:23,Centro,Hogar,9385,7,352.43,0.05,14.87
360083,2026-01-19 02:48:05,Sur,Hogar,36564,4,162.4,0.1,15.3
360084,2026-01-10 22:53:30,Norte,Deportes,8684,7,99.02,0.05,4.18
360085,2026-01-20 10:44:01,Norte,Deportes,18908,4,388.51,0.05,1.94
360086,2026-02-16 13:54:56,Occidente,Tecnologia,17204,3,429.28,0.1,6.72
360087,2026-02-04 21:53:17,Centro,Moda,35991,3,369.46,0.15,2.91
360088,2026-02-17 04:46:13,Centro,Hogar,35695,6,235.37,0.05,7.92
360089,2026-01-12 02:58:29,Sur,Tecnologia,39939,7,251.25,0.2,9.51
360090,2026-02-28 17:35:37,Centro,Hogar,30586,6,99.48,0.2,11.52
360091,2026-02-27 20:49:35,Occidente,Hogar,25640,6,188.9,0.15,8.28
360092,2026-01-31 01:22:31,Sur,Moda,16351,2,144.46,0.0,2.71
360093,2026-01-27 16:25:00,Centro,Tecnologia,28920,6,40.21,0.15,14.62
360094,2026-02-19 19:03:43,Centro,Tecnologia,20767,2,109.14,0.0,14.22
360095,2026-01-03 19:33:31,Norte,Tecnologia,8919,6,368.23,0.0,13.31
360096,2026-02-17 22:37:11,Norte,Tecnologia,31653,5,227.5,0.0,12.18
360097,2026-02-14 11:53:19,Sur,Moda,29417,5,366.52,0.15,2.52
360098,2026-02-27 08:37:25,Norte,Moda,36891,4,262.52,0.0,5.87
360099,2026-02-25 23:35:18,Norte,Hogar,15956,3,245.48,0.15,11.23
360100,2026-01-02 18:02:40,Norte,Hogar,7016,3,73.97,0.0,3.36
360101,2026-02-25 05:08:32,Occidente,Hogar,3171,6,394.64,0.15,13.59
360102,2026-01-29 01:30:12,Centro,Deportes,31610,3,118.54,0.0,3.17
360103,2026-01-16 01:40:10,Centro,Moda,8750,6,165.88,0.0,5.45
360104,2026-02-06 00:08:05,Centro,Moda,16656,4,129.34,0.1,10.5
360105,2026-01-14 00:27:50,Sur,Hogar,15119,3,164.34,0.05,8.62
360106,2026-01-19 22:30:41,Occidente,Tecnologia,23825,3,436.03,0.1,15.87
360107,2026-02-08 22:07:24,Occidente,Moda,8443,5,376.17,0.0,11.78
360108,2026-01-18 13:29:41,Centro,Tecnologia,33970,4,266.09,0.0,10.23
360109,2026-02-26 20:34:48,Occidente,Moda,1767,1,365.06,0.1,12.32
360110,2026-02-09 15:19:11,Sur,Tecnologia,4069,2,351.42,0.1,5.3
360111,2026-01-03 16:25:04,Occidente,Tecnologia,19638,6,55.12,0.0,5.04
360112,2026-01-10 10:33:14,Norte,Hogar,3686,2,270.1,0.15,4.86
360113,2026-02-28 01:07:11,Norte,Hogar,39997,7,354.53,0.0,3.84
360114,2026-02-25 11:06:27,Norte,Moda,15976,7,172.67,0.2,7.61
360115,2026-01-02 19:42:42,Sur,Moda,17501,4,382.51,0.1,10.49
360116,2026-02-26 16:45:36,Sur,Tecnologia,6088,7,121.09,0.0,5.55
360117,2026-02-27 08:51:36,Sur,Hogar,36666,2,301.9,0.0,4.92
360118,2026-01-31 21:56:16,Norte,Moda,27328,2,448.6,0.15,5.18
360119,2026-01-21 15:17:52,Sur,Moda,38178,6,259.06,0.15,11.18
360120,2026-01-27 07:38:10,Norte,Tecnologia,29561,7,186.77,0.1,1.13
360121,2026-01-24 20:23:27,Norte,Tecnologia,28623,6,350.82,0.0,10.73
360122,2026-02-12 19:19:41,Norte,Tecnologia,36025,1,336.7,0.05,1.4
360123,2026-02-09 00:34:49,Sur,Deportes,17936,2,203.61,0.0,16.22
360124,2026-01-22 12:56:51,Centro,Deportes,5775,5,135.83,0.05,11.06
360125,2026-01-30 21:06:03,Norte,Moda,16793,1,299.09,0.05,16.57
360126,2026-02-23 09:55:15,Norte,Hogar,34749,3,399.51,0.0,8.12
360127,2026-02-02 03:06:19,Occidente,Deportes,12964,1,116.52,0.2,10.55
360128,2026-01-09 10:50:18,Sur,Tecnologia,17428,7,226.25,0.0,17.76
360129,2026-01-10 10:03:26,Occidente,Tecnologia,14609,6,218.9,0.0,17.97
360130,2026-01-09 18:19:15,Sur,Hogar,37003,2,312.53,0.1,8.29
360131,2026-01-21 01:46:58,Norte,Tecnologia,10869,3,182.11,0.05,2.41
360132,2026-01-25 20:16:16,Norte,Tecnologia,24024,7,273.59,0.0,11.03
360133,2026-02-04 11:08:45,Centro,Hogar,25764,4,114.08,0.0,17.87
360134,2026-02-21 15:32:27,Norte,Tecnologia,34333,5,227.58,0.1,8.82
360135,2026-02-18 16:19:16,Norte,Tecnologia,12598,6,306.09,0.05,7.58
360136,2026-02-13 12:56:36,Occidente,Tecnologia,22496,1,36.24,0.0,13.26
360137,2026-01-09 15:01:48,Occidente,Deportes,34149,4,421.98,0.0,16.72
360138,2026-01-23 22:58:12,Centro,Moda,27539,5,145.16,0.0,2.89
360139,2026-01-24 08:13:54,Occidente,Deportes,4354,2,280.54,0.0,5.37
360140,2026-01-11 18:04:14,Norte,Tecnologia,11466,1,97.55,0.2,5.44
360141,2026-01-20 09:56:11,Centro,Deportes,4921,5,408.5,0.0,9.66
360142,2026-02-14 19:09:41,Centro,Tecnologia,16610,1,50.84,0.2,6.35
360143,2026-01-21 04:52:30,Sur,Hogar,19873,7,262.37,0.05,12.31
360144,2026-02-19 14:26:18,Sur,Deportes,31957,3,339.66,0.0,14.26
360145,2026-01-03 03:14:29,Norte,Tecnologia,24146,1,349.06,0.05,7.73
360146,2026-02-09 00:33:16,Sur,Tecnologia,23427,6,172.21,0.2,16.09
360147,2026-02-05 17:55:52,Sur,Tecnologia,4481,6,180.41,0.0,12.76
360148,2026-02-07 06:07:07,Norte,Tecnologia,15085,7,94.4,0.15,2.58
360149,2026-01-21 16:56:38,Sur,Tecnologia,11140,5,117.09,0.0,3.18
360150,2026-02-13 00:51:48,Centro,Hogar,6189,2,282.54,0.0,10.81
360151,2026-01-05 01:25:32,Norte,Tecnologia,990,5,160.54,0.05,9.05
360152,2026-02-24 11:51:46,Occidente,Hogar,29148,4,420.31,0.0,10.13
360153,2026-01-09 22:30:59,Centro,Hogar,19115,2,379.87,0.0,12.42
360154,2026-01-17 05:03:58,Centro,Hogar,13563,3,444.06,0.15,16.74
360155,2026-01-19 11:59:57,Sur,Tecnologia,11428,2,244.94,0.0,17.09
360156,2026-02-08 15:32:03,Centro,Moda,20402,4,297.56,0.0,2.59
360157,2026-01-28 11:50:25,Occidente,Deportes,35094,2,197.06,0.1,15.18
360158,2026-01-15 16:06:40,Norte,Deportes,27281,3,247.0,0.05,2.17
360159,2026-02-16 12:29:59,Centro,Hogar,2211,3,27.24,0.0,5.58
360160,2026-02-13 12:08:20,Centro,Tecnologia,39209,1,332.12,0.15,8.98
360161,2026-02-12 12:12:58,Sur,Deportes,12576,6,44.05,0.05,12.67
360162,2026-02-24 13:46:14,Centro,Moda,39295,6,60.19,0.15,10.64
360163,2026-01-03 17:59:01,Sur,Moda,21929,2,106.1,0.0,4.61
360164,2026-02-13 13:40:26,Centro,Tecnologia,36878,5,273.9,0.05,9.91
360165,2026-01-01 00:34:51,Sur,Moda,10874,3,172.68,0.0,16.59
360166,2026-02-10 10:25:51,Centro,Tecnologia,751,1,363.15,0.0,6.69
360167,2026-02-22 14:21:03,Occidente,Deportes,34295,3,393.65,0.05,2.12
360168,2026-01-10 17:30:26,Occidente,Deportes,29203,5,332.23,0.1,6.58
360169,2026-01-11 00:32:46,Norte,Tecnologia,5135,3,330.37,0.0,2.36
360170,2026-02-13 10:43:58,Centro,Deportes,36631,6,51.7,0.1,1.73
360171,2026-02-15 02:03:04,Occidente,Deportes,34788,6,70.16,0.0,15.7
360172,2026-02-09 13:01:12,Occidente,Deportes,30187,2,23.64,0.05,16.46
360173,2026-02-03 13:22:12,Occidente,Moda,3492,1,308.12,0.05,16.12
360174,2026-02-07 20:19:40,Sur,Deportes,39593,3,246.15,0.1,11.36
360175,2026-02-15 00:22:01,Occidente,Moda,16412,4,192.48,0.0,15.35
360176,2026-01-08 19:42:20,Occidente,Tecnologia,5179,1,261.03,0.2,13.27
360177,2026-01-12 17:13:04,Centro,Moda,36254,5,379.9,0.1,3.43
360178,2026-01-06 21:04:09,Sur,Deportes,676,7,431.54,0.15,10.53
360179,2026-02-01 02:33:26,Centro,Moda,6911,4,383.89,0.1,12.46
360180,2026-02-26 13:48:30,Occidente,Deportes,3378,6,196.23,0.05,11.81
360181,2026-02-09 22:09:54,Occidente,Hogar,32838,3,395.36,0.05,5.96
360182,2026-02-08 19:18:09,Sur,Hogar,23683,3,147.64,0.05,7.92
360183,2026-02-13 07:00:21,Centro,Hogar,15312,5,143.65,0.0,3.14
360184,2026-02-05 03:31:29,Centro,Moda,33553,7,288.34,0.0,7.92
360185,2026-02-18 22:48:00,Centro,Hogar,24307,4,94.49,0.15,7.36
360186,2026-02-18 11:23:41,Occidente,Tecnologia,28037,3,83.96,0.0,3.71
360187,2026-02-22 05:24:58,Centro,Hogar,2577,6,44.32,0.2,17.5
360188,2026-02-02 20:56:46,Norte,Deportes,11871,3,378.2,0.0,3.88
360189,2026-02-24 20:36:56,Occidente,Deportes,32338,1,23.97,0.0,8.79
360190,2026-01-09 13:53:50,Centro,Hogar,31048,5,202.53,0.15,7.99
360191,2026-01-08 16:32:02,Centro,Deportes,18448,4,52.47,0.0,11.91
360192,2026-01-04 17:09:04,Centro,Moda,38343,1,87.04,0.15,12.25
360193,2026-01-16 08:12:48,Centro,Moda,31309,2,220.68,0.1,7.77
360194,2026-01-06 04:24:02,Sur,Moda,24989,5,339.87,0.0,8.14
360195,2026-01-17 17:43:59,Sur,Moda,13346,5,402.07,0.05,9.44
360196,2026-01-21 13:02:04,Norte,Hogar,35244,5,358.72,0.0,4.27
360197,2026-01-28 05:42:11,Sur,Deportes,22314,7,190.44,0.0,6.41
360198,2026-02-15 14:27:21,Centro,Tecnologia,23787,1,274.75,0.0,2.02
360199,2026-02-20 13:09:23,Occidente,Deportes,15171,7,395.16,0.05,8.94
360200,2026-01-17 01:41:29,Norte,Deportes,1719,6,415.43,0.2,2.29
360201,2026-02-27 20:42:35,Occidente,Hogar,37955,6,276.8,0.15,6.89
360202,2026-01-14 15:20:29,Centro,Moda,26903,7,339.07,0.0,11.78
360203,2026-01-20 15:32:29,Sur,Deportes,10030,2,414.23,0.1,9.47
360204,2026-02-11 23:06:49,Norte,Deportes,18041,2,268.99,0.1,15.57
360205,2026-02-18 10:31:37,Sur,Hogar,19265,7,335.34,0.05,1.21
360206,2026-02-13 10:16:33,Sur,Hogar,39824,2,80.17,0.0,2.93
360207,2026-02-22 15:35:36,Norte,Deportes,12026,3,241.14,0.05,8.76
360208,2026-01-11 16:49:43,Norte,Moda,24501,7,71.08,0.2,13.12
360209,2026-01-30 00:12:00,Occidente,Tecnologia,27177,3,368.31,0.0,4.77
360210,2026-02-06 00:13:02,Norte,Hogar,2466,2,216.88,0.0,2.71
360211,2026-01-05 19:52:35,Sur,Deportes,12641,1,120.82,0.05,8.37
360212,2026-02-20 23:51:08,Centro,Tecnologia,32641,3,375.76,0.1,1.8
360213,2026-02-09 09:52:20,Sur,Hogar,10042,1,137.89,0.0,9.52
360214,2026-02-19 07:09:53,Centro,Moda,6720,4,318.33,0.1,12.6
360215,2026-02-04 22:58:00,Occidente,Deportes,10161,7,189.52,0.05,2.57
360216,2026-02-16 07:14:14,Occidente,Deportes,7500,3,41.36,0.1,17.17
360217,2026-01-21 07:03:13,Sur,Moda,27656,2,147.38,0.0,8.13
360218,2026-01-04 23:18:08,Sur,Tecnologia,32266,5,310.9,0.1,7.45
360219,2026-02-22 12:43:06,Norte,Hogar,4179,2,58.31,0.1,6.74
360220,2026-02-08 22:40:37,Norte,Tecnologia,11595,5,336.27,0.15,16.67
360221,2026-02-01 08:39:00,Centro,Tecnologia,20184,1,178.0,0.0,9.78
360222,2026-01-13 10:21:26,Sur,Tecnologia,9914,3,54.94,0.0,9.09
360223,2026-01-03 12:43:52,Centro,Deportes,13654,2,345.23,0.05,9.88
360224,2026-01-03 13:38:24,Centro,Tecnologia,8676,6,101.96,0.0,13.37
360225,2026-02-25 14:32:57,Occidente,Deportes,35565,3,297.35,0.1,12.8
360226,2026-01-18 11:48:34,Centro,Tecnologia,4911,5,13.18,0.05,14.34
360227,2026-02-21 14:07:37,Centro,Tecnologia,25663,4,91.61,0.15,7.98
360228,2026-01-21 05:00:42,Centro,Moda,5596,2,296.69,0.0,4.65
360229,2026-01-05 15:38:13,Centro,Moda,39575,1,223.84,0.0,4.39
360230,2026-02-03 22:44:46,Centro,Deportes,38808,4,27.76,0.15,4.62
360231,2026-01-25 03:17:17,Norte,Tecnologia,23151,1,372.7,0.0,12.62
360232,2026-01-11 22:20:22,Norte,Tecnologia,755,2,173.83,0.15,8.64
360233,2026-01-15 13:23:31,Sur,Hogar,38353,1,51.06,0.2,11.46
360234,2026-02-28 03:56:26,Sur,Deportes,3690,4,434.49,0.0,13.74
360235,2026-01-20 03:27:36,Occidente,Moda,33414,4,126.1,0.1,6.37
360236,2026-01-15 20:02:35,Norte,Tecnologia,5709,7,138.87,0.2,9.47
360237,2026-01-23 23:51:17,Occidente,Deportes,36463,5,242.62,0.15,13.39
360238,2026-02-02 18:30:00,Sur,Hogar,193,7,245.88,0.0,4.29
360239,2026-01-08 17:21:00,Occidente,Hogar,25866,1,15.65,0.1,2.52
360240,2026-01-25 00:07:20,Centro,Hogar,8418,4,239.17,0.0,9.69
360241,2026-02-20 20:58:51,Norte,Hogar,32307,3,403.34,0.0,13.84
360242,2026-02-04 17:07:21,Centro,Hogar,26145,3,352.17,0.15,2.27
360243,2026-02-09 22:02:42,Norte,Tecnologia,18112,2,23.99,0.05,13.04
360244,2026-02-21 00:41:41,Centro,Moda,19394,7,225.96,0.1,9.7
360245,2026-01-16 08:50:00,Norte,Tecnologia,26747,3,440.11,0.0,9.9
360246,2026-01-23 06:42:15,Occidente,Moda,33189,2,237.99,0.0,11.98
360247,2026-01-21 17:18:14,Norte,Hogar,1416,1,35.56,0.0,5.02
360248,2026-02-01 12:14:40,Centro,Hogar,27437,2,418.71,0.1,16.69
360249,2026-01-13 17:24:54,Centro,Hogar,32171,2,52.27,0.0,10.94
360250,2026-01-23 07:59:52,Centro,Hogar,39107,2,283.72,0.15,6.77
360251,2026-01-16 12:35:11,Occidente,Tecnologia,24807,5,171.16,0.15,2.16
360252,2026-01-18 14:14:20,Sur,Deportes,3791,7,323.68,0.0,12.02
360253,2026-01-23 04:16:47,Norte,Tecnologia,8894,1,29.16,0.2,9.03
360254,2026-01-03 20:49:54,Centro,Deportes,17753,6,226.01,0.15,4.85
360255,2026-01-12 04:07:31,Centro,Moda,20247,4,282.32,0.1,14.25
360256,2026-01-28 11:11:49,Sur,Tecnologia,10434,5,341.19,0.05,5.27
360257,2026-01-16 16:49:16,Centro,Tecnologia,17178,5,375.92,0.15,6.19
360258,2026-01-16 17:39:43,Centro,Tecnologia,27491,2,324.31,0.1,3.39
360259,2026-01-24 20:02:13,Occidente,Tecnologia,1299,1,251.59,0.0,5.58
360260,2026-01-14 01:19:03,Norte,Deportes,22947,4,221.98,0.15,3.99
360261,2026-01-15 12:21:42,Sur,Moda,5262,4,326.87,0.05,16.68
360262,2026-02-07 18:32:04,Norte,Tecnologia,973,4,285.35,0.15,12.29
360263,2026-01-28 16:37:49,Sur,Deportes,6161,4,9.97,0.15,14.2
360264,2026-01-12 09:15:46,Sur,Moda,26473,3,287.37,0.1,6.44
360265,2026-02-23 08:36:49,Sur,Tecnologia,18952,7,314.17,0.05,4.0
360266,2026-02-15 06:16:32,Sur,Moda,30907,2,35.87,0.0,5.76
360267,2026-01-15 00:15:41,Centro,Deportes,3670,1,242.02,0.0,11.61
360268,2026-02-16 21:26:11,Sur,Moda,11856,5,429.3,0.1,13.13
360269,2026-02-25 10:08:50,Centro,Tecnologia,26674,6,139.77,0.1,14.69
360270,2026-01-23 21:05:16,Norte,Tecnologia,33560,6,416.43,0.0,3.65
360271,2026-01-13 18:20:14,Sur,Hogar,4427,6,146.59,0.0,6.24
360272,2026-02-11 08:58:37,Centro,Hogar,4174,2,172.46,0.0,10.34
360273,2026-01-17 22:40:32,Occidente,Hogar,22347,5,407.26,0.05,14.53
360274,2026-02-09 22:19:07,Centro,Tecnologia,27788,1,240.72,0.05,11.52
360275,2026-01-28 01:23:04,Centro,Hogar,26602,7,33.81,0.15,5.58
360276,2026-01-07 06:21:10,Norte,Deportes,31158,5,201.01,0.1,4.91
360277,2026-02-17 19:41:48,Sur,Moda,6143,4,102.6,0.0,17.93
360278,2026-01-19 14:55:48,Norte,Deportes,34847,4,414.67,0.0,10.53
360279,2026-02-19 19:32:11,Sur,Moda,6247,5,130.31,0.0,1.96
360280,2026-01-14 21:37:46,Occidente,Tecnologia,18476,7,29.3,0.0,13.98
360281,2026-02-14 00:37:58,Centro,Deportes,30395,5,133.41,0.0,1.83
360282,2026-02-11 12:17:06,Norte,Deportes,8656,6,144.54,0.05,6.16
360283,2026-01-09 10:29:44,Sur,Moda,7528,3,93.04,0.0,17.32
360284,2026-02-26 12:07:31,Sur,Moda,25474,1,446.87,0.15,16.94
360285,2026-01-13 10:47:31,Norte,Hogar,6824,6,355.86,0.15,13.54
360286,2026-02-10 15:32:40,Norte,Deportes,28376,4,168.8,0.0,14.06
360287,2026-01-13 12:08:27,Sur,Moda,17814,3,367.82,0.0,6.66
360288,2026-01-25 06:18:25,Sur,Deportes,32284,7,402.41,0.0,14.97
360289,2026-01-23 12:37:54,Sur,Moda,21138,1,216.79,0.1,7.92
360290,2026-02-12 12:02:26,Sur,Moda,23369,7,360.71,0.1,5.91
360291,2026-01-01 04:26:24,Occidente,Moda,23636,1,140.9,0.1,8.09
360292,2026-02-25 11:07:58,Occidente,Moda,24714,3,105.67,0.1,1.73
360293,2026-01-23 04:19:52,Centro,Hogar,26420,6,305.18,0.0,11.18
360294,2026-01-12 00:00:41,Sur,Hogar,1755,2,391.61,0.0,18.0
360295,2026-01-28 17:15:45,Norte,Hogar,5534,4,178.59,0.1,16.67
360296,2026-01-11 00:02:45,Sur,Moda,29812,3,207.44,0.0,1.42
360297,2026-01-11 00:24:24,Centro,Deportes,24201,5,187.52,0.0,16.56
360298,2026-02-04 01:56:33,Centro,Hogar,31820,6,320.78,0.0,13.3
360299,2026-01-27 00:33:04,Centro,Tecnologia,3401,7,98.47,0.1,14.86
360300,2026-02-14 05:01:14,Centro,Tecnologia,27303,4,196.25,0.15,6.39
360301,2026-02-13 20:40:11,Norte,Hogar,24192,3,339.17,0.1,16.57
360302,2026-02-25 03:10:15,Occidente,Moda,11721,6,392.49,0.0,2.46
360303,2026-02-09 13:10:56,Norte,Moda,34032,5,246.0,0.0,11.04
360304,2026-02-25 11:56:06,Centro,Moda,35658,6,308.72,0.0,14.12
360305,2026-02-04 09:35:36,Centro,Moda,37147,3,220.53,0.0,8.9
360306,2026-02-09 05:16:06,Centro,Moda,1194,2,262.71,0.05,9.25
360307,2026-02-22 10:29:54,Occidente,Tecnologia,39284,4,393.2,0.15,3.26
360308,2026-02-12 09:54:28,Sur,Hogar,36609,2,237.36,0.0,14.63
360309,2026-01-03 15:19:47,Norte,Moda,22280,4,83.1,0.15,7.69
360310,2026-02-04 10:57:31,Sur,Deportes,27810,5,264.38,0.05,4.44
360311,2026-02-06 22:23:22,Occidente,Deportes,7887,1,418.53,0.0,11.07
360312,2026-01-23 19:32:57,Occidente,Tecnologia,1283,2,371.29,0.1,1.99
360313,2026-01-29 20:00:46,Centro,Hogar,39325,3,216.71,0.05,4.6
360314,2026-01-25 11:38:06,Occidente,Moda,27709,4,221.99,0.0,16.98
360315,2026-02-26 15:54:33,Sur,Tecnologia,37784,7,66.34,0.1,14.0
360316,2026-02-20 09:14:43,Centro,Tecnologia,4755,5,350.6,0.2,7.94
360317,2026-01-27 10:53:52,Occidente,Hogar,3188,5,123.29,0.1,8.82
360318,2026-01-06 06:11:49,Sur,Tecnologia,19101,3,309.92,0.1,8.17
360319,2026-02-15 19:21:03,Norte,Hogar,39412,3,112.3,0.05,15.7
360320,2026-01-28 23:53:56,Centro,Tecnologia,37191,3,310.07,0.0,11.97
360321,2026-01-25 01:34:20,Centro,Tecnologia,17922,7,295.51,0.05,15.69
360322,2026-02-26 03:48:27,Norte,Deportes,7001,5,189.91,0.05,1.42
360323,2026-01-18 15:48:01,Centro,Deportes,18043,6,433.57,0.0,2.18
360324,2026-02-24 15:56:56,Centro,Hogar,5346,7,68.82,0.15,9.63
360325,2026-02-04 23:10:14,Centro,Deportes,9647,6,140.26,0.05,16.62
360326,2026-01-30 23:15:17,Occidente,Hogar,39604,6,421.76,0.1,8.78
