order_id,order_ts,region,category,customer_id,units,unit_price,discount,shipping_cost
600061,2026-02-01 00:50:56,Norte,Deportes,13,1,67.32,0.0,12.78
600062,2026-01-29 05:43:07,Norte,Hogar,38825,7,366.2,0.15,7.39
600063,2026-01-09 12:02:15,Norte,Hogar,9882,2,261.32,0.0,4.75
600064,2026-02-03 10:46:22,Occidente,Moda,12407,2,353.5,0.0,12.51
600065,2026-02-21 17:36:45,Centro,Tecnologia,33233,1,273.52,0.05,14.87
600066,2026-01-23 08:00:17,Centro,Moda,11090,2,235.96,0.1,1.79
600067,2026-01-22 23:22:12,Sur,Moda,32932,5,324.14,0.15,9.78
600068,2026-01-31 14:20:28,Centro,Tecnologia,2021,1,22.07,0.05,4.48
600069,2026-02-18 05:21:50,Norte,Deportes,4604,3,150.51,0.1,2.52
600070,2026-02-16 06:08:04,Sur,Tecnologia,7693,7,244.88,0.05,16.15
600071,2026-01-23 23:00:28,Sur,Deportes,14115,4,411.27,0.05,2.38
600072,2026-01-05 17:24:32,Sur,Tecnologia,37884,3,317.22,0.05,9.06
600073,2026-01-21 11:17:46,Sur,Tecnologia,6472,3,272.69,0.15,16.02
600074,2026-01-26 08:17:02,Sur,Deportes,21038,2,328.4,0.0,14.38
600075,2026-01-15 23:25:53,Occidente,Tecnologia,14443,4,406.35,0.0,2.44
600076,2026-02-13 07:08:19,Sur,Hogar,9576,4,34.96,0.0,10.77
600077,2026-02-23 16:12:48,Sur,Moda,10292,7,433.24,0.2,1.28
600078,2026-02-18 13:25:18,Norte,Deportes,7951,2,279.35,0.05,5.8
600079,2026-01-22 14:31:01,Centro,Moda,21232,4,42.59,0.0,17.72
600080,2026-01-09 07:58:22,Centro,Hogar,35074,2,349.41,0.0,14.32
600081,2026-01-01 16:28:39,Centro,Deportes,22835,5,130.97,0.0,7.56
600082,2026-01-07 06:59:04,Centro,Hogar,37949,3,252.21,0.05,2.28
600083,2026-01-09 20:49:56,Occidente,Hogar,10176,3,174.66,0.0,16.43
600084,2026-01-23 22:07:49,Centro,Hogar,8731,1,371.27,0.0,14.91
600085,2026-02-05 20:25:27,Sur,Tecnologia,1902,7,310.88,0.0,9.59
600086,2026-01-19 21:27:12,Norte,Moda,20369,5,294.15,0.1,9.4
600087,2026-02-14 12:29:03,Occidente,Moda,36204,2,404.0,0.05,10.05
600088,2026-02-19 06:49:55,Centro,Moda,31632,5,162.15,0.0,2.41
600089,2026-01-21 10:14:51,Centro,Tecnologia,25640,3,406.4,0.0,14.31
600090,2026-01-23 12:33:52,Norte,Deportes,21271,7,223.63,0.2,4.72
600091,2026-01-17 19:44:17,Centro,Moda,21105,5,433.05,0.2,4.99
600092,2026-01-17 22:26:30,Centro,Deportes,20383,1,210.99,0.0,3.28
600093,2026-02-14 01:36:02,Sur,Moda,22887,7,277.45,0.05,7.1
600094,2026-01-13 03:09:20,Sur,Tecnologia,27738,7,235.8,0.2,3.47
600095,2026-02-24 09:28:10,Centro,Moda,15797,4,41.45,0.1,7.71
600096,2026-01-12 13:19:54,Occidente,Tecnologia,4172,7,33.65,0.1,6.17
600097,2026-01-20 22:19:04,Occidente,Moda,9346,7,315.08,0.15,13.76
600098,2026-02-09 10:16:04,Occidente,Moda,26517,1,73.24,0.15,8.87
600099,2026-01-23 10:10:01,Centro,Deportes,19621,5,369.03,0.0,4.17
600100,2026-01-26 18:31:31,Sur,Deportes,28717,1,184.72,0.15,17.43
600101,2026-01-04 16:52:21,Centro,Deportes,34240,4,370.25,0.1,9.0
600102,2026-01-08 03:13:20,Centro,Deportes,22931,3,99.55,0.1,12.12
600103,2026-02-25 05:21:26,Centro,Tecnologia,27899,2,407.69,0.0,17.23
600104,2026-01-28 22:18:20,Sur,Tecnologia,13157,1,302.76,0.05,17.72
600105,2026-01-29 19:29:13,Sur,Tecnologia,5325,4,98.87,0.0,1.11
600106,2026-01-05 08:23:43,Centro,Tecnologia,38261,5,159.28,0.1,16.48
600107,2026-02-13 16:13:36,Occidente,Hogar,18591,6,351.08,0.05,17.55
600108,2026-01-03 06:35:39,Centro,Deportes,28644,4,34.26,0.05,9.98
600109,2026-02-22 20:10:51,Sur,Tecnologia,19562,1,275.51,0.0,16.52
600110,2026-01-28 08:36:35,Occidente,Deportes,26676,3,347.89,0.1,17.06
600111,2026-02-23 18:50:27,Centro,Moda,17653,4,121.79,0.2,6.07
600112,2026-01-26 10:28:42,Occidente,Moda,1404,3,90.77,0.0,13.35
600113,2026-02-22 04:26:10,Sur,Deportes,19640,7,135.7,0.0,12.25
600114,2026-02-06 06:01:07,Sur,Deportes,19796,3,176.29,0.0,4.15
600115,2026-01-10 22:50:17,Occidente,Moda,7123,2,123.85,0.0,13.32
600116,2026-01-13 01:21:35,Centro,Hogar,36396,6,414.83,0.05,3.11
600117,2026-01-10 12:15:31,Norte,Tecnologia,20268,1,8.39,0.05,17.89
600118,2026-02-25 20:00:48,Sur,Moda,10482,7,61.62,0.0,9.19
600119,2026-01-27 00:00:22,Norte,Tecnologia,7658,2,224.89,0.2,14.8
600120,2026-02-27 16:07:50,Centro,Moda,17600,2,133.72,0.05,3.93
600121,2026-02-10 01:24:07,Centro,Moda,8745,7,211.31,0.0,4.49
600122,2026-02-27 06:28:19,Centro,Deportes,11626,1,386.53,0.0,16.19
600123,2026-01-25 23:35:43,Occidente,Hogar,4633,7,141.61,0.05,10.59
600124,2026-01-17 09:03:47,Centro,Hogar,25570,7,298.17,0.0,9.29
600125,2026-02-20 16:29:09,Norte,Moda,2242,1,11.11,0.2,15.25
600126,2026-01-10 09:29:47,Centro,Tecnologia,20692,5,252.92,0.2,14.08
600127,2026-02-27 05:16:06,Sur,Tecnologia,7191,6,394.82,0.15,11.61
600128,2026-02-04 05:44:19,Centro,Tecnologia,32187,3,167.49,0.1,13.31
600129,2026-01-07 14:00:14,Centro,Tecnologia,18872,7,240.08,0.0,8.24
600130,2026-02-01 05:19:56,Sur,Deportes,20533,2,244.89,0.15,13.57
600131,2026-02-22 18:29:29,Centro,Moda,317,5,441.51,0.05,7.33
600132,2026-02-24 23:28:15,Occidente,Tecnologia,11440,1,373.58,0.0,16.12
600133,2026-02-17 23:28:46,Occidente,Hogar,16467,2,114.88,0.0,9.03
600134,2026-02-05 22:28:44,Centro,Hogar,391,4,259.3,0.0,3.8
600135,2026-01-05 03:55:24,Centro,Tecnologia,2868,1,411.85,0.05,16.49
600136,2026-01-16 21:20:23,Sur,Tecnologia,28910,7,247.1,0.0,6.99
600137,2026-02-13 10:42:55,Centro,Hogar,1069,6,240.98,0.05,6.03
600138,2026-02-02 23:14:23,Sur,Hogar,32883,4,350.4,0.0,12.0
600139,2026-01-13 10:41:12,Centro,Moda,38170,1,134.97,0.1,5.68
600140,2026-01-26 16:16:59,Sur,Tecnologia,7819,7,387.27,0.15,10.56
600141,2026-01-11 17:47:48,Centro,Tecnologia,37038,4,321.49,0.2,7.08
600142,2026-02-04 19:00:23,Occidente,Moda,27100,4,121.54,0.1,9.61
600143,2026-02-25 01:33:57,Norte,Hogar,25115,2,143.81,0.1,13.15
600144,2026-02-10 06:22:08,Centro,Tecnologia,10032,1,223.8,0.05,6.15
600145,2026-01-08 22:57:07,Occidente,Moda,3778,1,342.48,0.0,8.19
600146,2026-01-12 17:56:43,Occidente,Hogar,31966,3,168.53,0.15,13.39
600147,2026-01-24 14:53:26,Occidente,Hogar,3398,3,135.57,0.1,15.76
600148,2026-01-24 05:26:43,Occidente,Tecnologia,23499,1,441.35,0.0,3.59
600149,2026-01-06 16:04:52,Sur,Moda,9406,7,262.69,0.0,15.5
600150,2026-02-06 17:55:37,Centro,Hogar,7135,3,392.89,0.0,17.94
600151,2026-01-15 05:50:47,Centro,Hogar,31756,5,51.42,0.0,11.49
600152,2026-01-01 12:56:38,Norte,Tecnologia,39796,4,350.38,0.1,16.95
600153,2026-02-07 20:46:23,Norte,Tecnologia,30035,3,264.09,0.0,13.34
600154,2026-01-04 12:06:28,Centro,Tecnologia,22496,3,397.75,0.0,6.56
600155,2026-02-24 03:59:34,Occidente,Hogar,18790,4,275.91,0.05,13.12
600156,2026-01-06 18:05:19,Centro,Hogar,26047,1,14.78,0.15,15.92
600157,2026-02-06 14:51:07,Norte,Hogar,14316,6,228.32,0.0,13.32
600158,2026-02-23 15:27:40,Centro,Tecnologia,20122,3,270.44,0.05,12.11
600159,2026-02-23 06:43:20,Occidente,Hogar,20024,3,383.26,0.0,13.27
600160,2026-02-18 02:28:37,Norte,Hogar,37517,4,233.31,0.05,10.63
600161,2026-02-24 21:15:09,Centro,Moda,26410,6,280.94,0.15,3.4
600162,2026-01-10 21:52:39,Norte,Deportes,444,1,317.44,0.1,7.53
600163,2026-01-17 01:42:11,Occidente,Hogar,12362,6,246.8,0.15,6.23
600164,2026-02-06 06:50:11,Centro,Hogar,38580,4,11.01,0.05,6.01
600165,2026-01-31 07:21:41,Norte,Hogar,30546,4,331.16,0.1,6.88
600166,2026-01-30 03:40:04,Sur,Moda,29070,3,225.9,0.1,1.16
600167,2026-01-12 21:22:16,Centro,Moda,32844,5,393.13,0.05,13.64
600168,2026-01-12 09:09:40,Sur,Hogar,16820,4,294.83,0.0,2.39
600169,2026-02-08 07:38:57,Occidente,Moda,24165,5,124.11,0.05,14.66
600170,2026-01-23 20:17:29,Sur,Moda,9313,5,269.12,0.1,10.78
600171,2026-01-25 10:12:52,Sur,Deportes,14214,7,137.31,0.15,5.89
600172,2026-01-07 18:13:07,Occidente,Hogar,33197,4,17.53,0.0,6.89
600173,2026-02-22 04:52:06,Centro,Deportes,16134,2,448.47,0.1,1.25
600174,2026-01-18 00:14:54,Centro,Hogar,33114,4,203.92,0.05,6.07
600175,2026-02-09 11:38:30,Sur,Tecnologia,27763,5,133.07,0.0,2.32
600176,2026-02-12 05:14:12,Sur,Hogar,13993,2,368.52,0.0,9.33
600177,2026-01-04 09:31:21,Centro,Tecnologia,13082,4,127.13,0.0,14.78
600178,2026-01-11 10:15:07,Sur,Tecnologia,29142,7,246.06,0.05,9.52
600179,2026-02-01 04:19:57,Centro,Tecnologia,36391,1,282.09,0.05,10.08
600180,2026-02-25 15:06:35,Sur,Deportes,23243,2,269.81,0.05,10.07
600181,2026-02-19 12:53:14,Centro,Tecnologia,33380,6,361.6,0.2,15.69
600182,2026-02-01 05:43:36,Centro,Hogar,5022,1,146.4,0.1,12.34
600183,2026-02-11 14:36:05,Norte,Hogar,5907,3,153.36,0.0,8.66
600184,2026-01-10 20:18:09,Norte,Hogar,1627,3,88.03,0.1,4.37
600185,2026-01-28 12:07:05,Sur,Moda,29378,5,298.98,0.15,14.87
600186,2026-02-17 18:34:18,Occidente,Tecnologia,39497,5,283.06,0.1,6.6
600187,2026-01-13 06:30:35,Sur,Moda,11098,5,93.0,0.05,13.14
600188,2026-01-19 20:38:47,Norte,Moda,34747,2,10.23,0.05,7.51
600189,2026-01-20 14:20:24,Centro,Moda,26235,4,169.28,0.0,2.57
600190,2026-02-05 16:53:58,Centro,Tecnologia,29740,4,255.55,0.0,15.16
600191,2026-01-10 11:22:27,Centro,Deportes,8805,5,429.34,0.15,11.16
600192,2026-01-20 22:52:44,Occidente,Tecnologia,1361,4,417.24,0.0,8.34
600193,2026-01-09 23:24:36,Sur,Moda,11707,6,124.49,0.0,17.26
600194,2026-01-14 17:38:20,Centro,Deportes,38877,1,330.69,0.1,5.99
600195,2026-02-08 17:48:06,Sur,Moda,7343,2,436.29,0.0,2.29
600196,2026-02-03 05:22:04,Occidente,Hogar,8422,1,79.45,0.15,10.61
600197,2026-02-22 08:47:38,Sur,Hogar,27131,7,249.95,0.0,14.61
600198,2026-01-21 17:55:26,Occidente,Deportes,24120,2,341.98,0.05,8.13
600199,2026-01-23 10:57:21,Centro,Tecnologia,20893,2,217.1,0.0,10.31
600200,2026-01-15 04:15:46,Occidente,Tecnologia,14621,6,312.2,0.0,10.95
600201,2026-02-24 08:10:41,Sur,Moda,19374,4,42.91,0.2,3.04
600202,2026-02-16 22:23:58,Norte,Deportes,15823,4,290.28,0.1,13.06
600203,2026-01-04 07:51:20,Norte,Moda,26794,6,136.78,0.15,1.73
600204,2026-02-26 22:21:39,Sur,Deportes,7510,6,99.84,0.15,10.84
600205,2026-01-06 13:19:28,Occidente,Tecnologia,7,7,411.49,0.0,17.29
600206,2026-02-25 14:03:53,Centro,Tecnologia,30129,2,319.95,0.15,3.17
600207,2026-01-16 06:50:29,Centro,Hogar,31581,1,269.1,0.0,5.18
600208,2026-02-23 11:34:51,Norte,Deportes,38453,6,211.59,0.0,1.71
600209,2026-02-10 18:58:53,Occidente,Moda,2416,4,165.44,0.0,14.88
600210,2026-01-15 22:02:34,Centro,Hogar,6982,7,258.27,0.1,15.35
600211,2026-01-08 22:11:59,Centro,Moda,991,5,390.09,0.05,2.54
600212,2026-02-10 06:47:57,Norte,Deportes,4241,6,114.02,0.0,6.61
600213,2026-02-24 18:14:38,Norte,Deportes,12405,1,42.87,0.0,4.78
600214,2026-01-01 06:53:46,Centro,Tecnologia,23024,1,193.18,0.1,11.52
600215,2026-01-04 15:20:42,Occidente,Hogar,37173,7,404.25,0.0,6.06
600216,2026-02-26 16:15:34,Norte,Moda,33616,1,47.3,0.1,16.2
600217,2026-02-17 20:10:05,Centro,Tecnologia,8028,5,47.28,0.15,9.19
600218,2026-01-04 04:25:43,Sur,Hogar,30828,7,21.23,0.0,16.67
600219,2026-01-26 11:58:15,Sur,Hogar,24641,5,446.47,0.0,17.1
600220,2026-02-23 09:45:14,Norte,Moda,36114,7,144.54,0.0,17.54
600221,2026-01-27 01:34:38,Centro,Moda,6980,2,77.68,0.0,11.37
600222,2026-02-02 02:09:10,Occidente,Tecnologia,469,4,348.73,0.0,3.43
600223,2026-01-10 07:45:14,Norte,Deportes,34144,3,440.94,0.0,12.37
600224,2026-02-22 19:31:28,Centro,Deportes,37103,7,148.39,0.1,5.63
600225,2026-01-21 18:07:50,Centro,Tecnologia,16801,5,158.14,0.1,6.24
600226,2026-01-04 00:54:37,Sur,Tecnologia,29829,7,101.26,0.0,9.09
600227,2026-02-11 10:53:51,Sur,Moda,18673,7,288.92,0.0,4.38
600228,2026-02-24 00:52:22,Occidente,Moda,13428,7,387.87,0.05,17.99
600229,2026-02-18 03:22:08,Occidente,Hogar,22729,7,311.65,0.0,3.59
600230,2026-02-27 14:54:01,Occidente,Tecnologia,15834,5,51.93,0.15,4.6
600231,2026-01-05 04:10:56,Centro,Deportes,30865,5,252.04,0.1,13.57
600232,2026-02-02 01:56:14,Centro,Hogar,1113,1,33.12,0.0,4.52
600233,2026-01-07 03:54:07,Centro,Hogar,27506,4,18.66,0.15,17.99
600234,2026-01-28 18:54:20,Sur,Deportes,29294,2,442.18,0.05,1.01
600235,2026-02-28 15:39:01,Occidente,Tecnologia,24195,1,121.15,0.1,11.29
600236,2026-01-21 00:53:29,Occidente,Tecnologia,23550,7,224.97,0.1,13.76
600237,2026-02-06 13:45:25,Norte,Tecnologia,25717,6,186.49,0.05,3.82
600238,2026-01-12 17:39:32,Occidente,Deportes,31642,3,308.61,0.1,1.4
600239,2026-02-08 11:10:20,Centro,Tecnologia,6814,6,340.76,0.05,9.0
600240,2026-02-03 20:27:08,Centro,Hogar,13989,5,149.12,0.15,12.99
600241,2026-02-20 00:18:50,Centro,Moda,5805,3,155.63,0.1,17.9
600242,2026-02-10 12:52:57,Sur,Moda,19578,5,170.25,0.0,16.36
600243,2026-02-04 03:03:35,Occidente,Hogar,21543,4,211.13,0.0,7.65
600244,2026-01-05 23:42:30,Centro,Tecnologia,27294,3,57.16,0.15,14.48
600245,2026-02-17 11:00:38,Sur,Tecnologia,6444,5,315.61,0.0,4.3
600246,2026-02-16 14:29:12,Sur,Deportes,34458,6,367.21,0.0,15.61
600247,2026-02-11 16:45:57,Norte,Deportes,39412,5,339.18,0.05,1.09
600248,2026-02-14 08:05:00,Occidente,Deportes,2151,4,341.05,0.1,12.7
600249,2026-02-12 16:40:53,Norte,Deportes,14808,3,311.61,0.05,15.03
600250,2026-01-10 20:55:22,Norte,Moda,10013,1,367.64,0.05,2.02
600251,2026-01-10 02:43:41,Centro,Hogar,16716,5,446.99,0.05,11.23
600252,2026-01-23 09:42:42,Occidente,Moda,30567,7,127.96,0.05,10.92
600253,2026-01-16 05:39:34,Centro,Deportes,1056,5,262.06,0.1,13.3
600254,2026-02-16 23:36:11,Sur,Hogar,15501,3,47.31,0.0,12.51
600255,2026-02-10 15:21:43,Sur,Deportes,38771,6,175.25,0.05,14.99
600256,2026-01-26 15:22:01,Norte,Deportes,8803,7,221.24,0.1,13.91
600257,2026-01-26 16:23:28,Occidente,Deportes,17649,2,28.99,0.1,12.17
600258,2026-01-11 01:24:12,Occidente,Moda,34011,1,154.69,0.2,7.41
600259,2026-01-12 15:40:42,Centro,Moda,4229,7,148.51,0.1,13.51
600260,2026-01-14 07:10:06,Norte,Moda,15802,5,132.88,0.15,9.53
600261,2026-01-31 10:42:04,Occidente,Moda,19723,3,406.32,0.05,11.33
600262,2026-01-22 17:24:23,Norte,Tecnologia,18057,7,116.99,0.1,3.96
600263,2026-02-24 04:07:32,Norte,Moda,15025,4,128.83,0.1,3.65
600264,2026-01-12 09:07:29,Norte,Hogar,16296,7,428.65,0.15,11.59
600265,2026-01-30 12:03:48,Centro,Moda,35546,4,225.4,0.0,12.7
600266,2026-01-06 05:40:48,Sur,Hogar,24612,7,366.75,0.15,16.72
600267,2026-02-16 09:31:50,Norte,Moda,9617,2,53.05,0.0,9.6
600268,2026-02-16 22:58:20,Occidente,Hogar,35534,7,339.33,0.15,17.32
600269,2026-02-28 07:47:50,Centro,Deportes,29086,6,129.81,0.2,10.9
600270,2026-02-05 19:53:18,Centro,Moda,22851,4,413.62,0.05,8.77
600271,2026-01-05 10:21:50,Centro,Tecnologia,7944,5,75.0,0.0,16.0
600272,2026-02-16 03:12:43,Occidente,Tecnologia,12880,3,226.44,0.05,13.26
600273,2026-02-14 06:21:40,Norte,Tecnologia,30495,7,349.72,0.0,8.37
600274,2026-01-26 12:07:21,Occidente,Moda,5598,6,435.86,0.15,15.01
600275,2026-02-09 01:17:43,Centro,Deportes,2641,1,356.08,0.15,13.8
600276,2026-01-25 02:29:47,Occidente,Tecnologia,16832,1,426.55,0.0,17.09
600277,2026-01-24 07:25:59,Norte,Tecnologia,13138,1,147.54,0.05,14.81
600278,2026-02-13 22:08:26,Centro,Tecnologia,28236,4,62.76,0.0,16.57
600279,2026-02-05 12:02:19,Occidente,Moda,34848,6,143.86,0.15,3.78
600280,2026-02-24 11:53:58,Sur,Deportes,7231,3,278.37,0.0,7.73
600281,2026-02-22 20:22:56,Occidente,Tecnologia,34768,1,95.31,0.0,1.54
600282,2026-02-23 12:34:05,Occidente,Moda,10242,7,414.77,0.0,9.72
600283,2026-02-23 09:56:24,Centro,Hogar,12334,2,305.62,0.05,13.11
600284,2026-01-29 17:39:21,Norte,Deportes,1995,3,70.92,0.0,16.35
600285,2026-01-07 19:23:58,Centro,Moda,21314,2,392.77,0.15,17.31
600286,2026-01-15 21:30:33,Centro,Moda,36221,6,188.61,0.1,11.08
600287,2026-02-18 11:54:44,Centro,Hogar,17709,5,362.14,0.05,4.27
600288,2026-01-25 20:04:32,Centro,Moda,21231,3,283.94,0.0,15.13
600289,2026-01-16 10:57:00,Centro,Hogar,4500,5,404.23,0.0,9.75
600290,2026-01-22 01:59:39,Occidente,Hogar,1395,2,71.02,0.15,3.69
600291,2026-02-24 12:31:04,Centro,Tecnologia,28029,6,193.92,0.0,7.5
600292,2026-02-24 20:14:08,Centro,Moda,19636,2,95.63,0.0,10.67
600293,2026-02-20 18:23:29,Centro,Moda,16766,7,393.49,0.1,4.5
600294,2026-02-10 00:38:46,Centro,Deportes,17337,2,183.21,0.0,8.18
600295,2026-01-14 06:22:48,Centro,Tecnologia,24372,2,324.0,0.1,12.37
600296,2026-02-11 08:16:17,Sur,Moda,19039,3,75.35,0.15,8.17
600297,2026-01-30 11:30:22,Centro,Tecnologia,17683,2,110.13,0.1,3.15
600298,2026-01-27 14:10:00,Norte,Hogar,16113,5,49.91,0.0,2.85
600299,2026-01-22 11:42:19,Occidente,Tecnologia,26241,3,262.63,0.0,9.96
600300,2026-02-12 16:26:59,Norte,Deportes,765,5,403.63,0.0,5.08
600301,2026-02-05 05:36:20,Sur,Tecnologia,28357,3,99.45,0.0,3.36
600302,2026-01-20 12:55:40,Centro,Hogar,24254,7,382.17,0.0,1.2
600303,2026-02-06 20:13:53,Occidente,Tecnologia,38642,5,366.07,0.1,15.62
600304,2026-01-20 23:42:16,Sur,Moda,561,5,346.45,0.2,5.68
600305,2026-01-10 09:12:01,Sur,Tecnologia,19412,2,48.28,0.0,16.61
600306,2026-01-14 16:59:50,Occidente,Hogar,4938,2,405.64,0.0,4.83
600307,2026-02-26 15:00:07,Centro,Tecnologia,31163,3,143.47,0.0,2.28
600308,2026-01-08 11:55:03,Sur,Deportes,32068,7,148.76,0.15,4.0
600309,2026-02-07 22:53:20,Centro,Tecnologia,14454,5,99.5,0.15,1.8
600310,2026-02-16 17:22:05,Norte,Hogar,15509,1,257.5,0.05,11.29
600311,2026-01-16 07:56:09,Centro,Deportes,24653,6,416.42,0.0,3.05
600312,2026-01-24 09:20:38,Occidente,Hogar,5436,5,343.83,0.1,12.03
600313,2026-01-23 19:13:06,Occidente,Moda,32552,7,372.6,0.0,10.56
600314,2026-02-25 18:34:44,Centro,Moda,25213,3,80.92,0.15,6.85
600315,2026-02-04 10:22:51,Centro,Moda,4859,5,327.81,0.2,1.41
600316,2026-02-27 02:51:52,Sur,Moda,24715,3,184.9,0.0,3.95
600317,2026-01-29 13:03:44,Sur,Moda,32894,3,52.75,0.0,7.92
600318,2026-01-16 18:11:17,Occidente,Tecnologia,38248,1,123.38,0.05,3.65
600319,2026-02-01 18:51:42,Centro,Hogar,4583,6,359.39,0.2,10.94
600320,2026-01-29 19:11:52,Centro,Deportes,33340,7,433.55,0.05,4.26
600321,2026-02-21 07:46:45,Occidente,Moda,11126,5,98.0,0.1,2.87
600322,2026-01-17 13:42:56,Occidente,Tecnologia,26735,3,377.88,0.15,11.48
600323,2026-02-26 01:23:08,Centro,Deportes,38404,3,150.39,0.0,11.12
600324,2026-02-21 10:08:32,Occidente,Hogar,23515,3,20.06,0.05,17.79
600325,2026-01-23 12:52:34,Occidente,Moda,38103,5,342.0,0.1,16.28
600326,2026-02-19 12:01:52,Centro,Tecnologia,36148,3,35.69,0.05,16.46
